,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
9,1.8080770226873073,8,24.475,,,1.6872912e+18,,,,,6.4,,,call,american,2023-07-07,100,17.5,,0.9449944758120232,0.020589333175119084,-0.05680903871354706,0.004501061645383269,7.4,85,6.55,21,,6.975,[209],316.0,6.4,1.687274201103e+18,1.0,0.155,,,
551,,8,24.35,,,1.682712e+18,,,,,60.45,,,put,american,2023-08-18,100,80.0,,,,,,56.25,76,55.05,76,,55.65,[209],313.0,60.45,1.682697352079e+18,1.0,0.03,,,
51,1.496316841087065,8,16.475,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-07,100,16.5,,-0.014212203270466676,0.007907997701879057,-0.014303959357342553,0.0012629396625404917,0.05,575,0.0,0,,0.025,[227],312.0,0.01,1.6881498696065216e+18,32.0,-7.84,,,
321,0.7458406537587243,9,30.01,,,1.6878096e+18,,,,,0.43,,,call,american,2023-07-28,100,29.5,,0.20089756104556092,0.05747266070329411,-0.026530369952412265,0.019380963935960255,0.61,141,0.41,130,,0.51,[209],300.0,0.43,1.687803193554e+18,1.0,5.69,,,
862,,9,24.375,,,1.674162e+18,,,,,55.35,,,put,american,2023-12-15,100,72.5,,,,,,48.8,11,47.45,80,,48.125,[209],319.0,55.35,1.674143018434e+18,1.0,0.055,,,
623,0.9058108306976644,9,23.425,,,1.6879824e+18,,,,,12.43,,,put,american,2023-09-15,100,36.0,,-0.7756168976706188,0.03220255399844264,-0.01711834319479676,0.034539589742681745,13.05,68,12.1,76,,12.575,[209],312.0,16.2,1.679498610959e+18,1.0,-0.895,,,
1092,0.6321135093336869,9,26.925,,,1.687896e+18,,,,,10.97,,,call,american,2024-10-18,100,15.0,,0.869727115443928,0.012196499171408467,-0.005269288504897425,0.0639739155356279,13.5,222,10.35,152,,11.925,[232],308.0,10.97,1.687873887189e+18,3.0,2.605,,,
692,0.7723289041201383,9,22.05,,,1.6863408e+18,,,,,8.55,,,put,american,2023-10-20,100,29.0,,-0.5758380463424096,0.03981154729897136,-0.01640108630367714,0.049650806504904776,7.25,41,6.65,280,,6.95,[232],308.0,8.55,1.686337309135e+18,8.0,-2.27,,,
428,0.5942233498220327,9,21.915,,,1.6881552e+18,,,,,1.02,,,put,american,2023-08-04,100,23.0,,-0.3366042164913726,0.08487683379806114,-0.023011859992360852,0.028033973183071693,1.23,3,0.94,292,,1.085,[227],301.0,1.02,1.688153853366378e+18,10.0,-2.41,,,
277,0.8460887348304481,9,24.225,,,1.6881552e+18,,,,,8.48,,,put,american,2023-07-21,100,33.0,,-0.9343920719114729,0.030406317947797454,-0.013281974900805987,0.006396788468035115,9.15,17,8.4,80,,8.775,[232],312.0,8.48,1.6881477288336225e+18,1.0,-0.095,,,
1013,0.6804950021295701,9,39.825,,,1.6879824e+18,,,,,2.75,,,call,american,2024-04-19,100,37.0,,0.3722756520213013,0.025783954106742755,-0.010607151292448377,0.09082617066870143,3.2,362,2.45,383,,2.825,[209],322.0,2.75,1.687981932881e+18,1.0,15.505,,,
237,6.692830955320337,9,5.5,,,1.687896e+18,,,,,0.01,,,put,american,2023-07-21,100,8.0,,-0.06708766247364695,0.0033892577758929446,-0.12828941467187974,0.008268243957775425,5.0,1,0.0,0,,2.5,[209],302.0,0.01,1.687879770709e+18,4.0,-18.8,,,
338,0.9008830515086894,9,15.92,,,1.6881552e+18,,,,,0.07,,,put,american,2023-07-28,100,16.0,,-0.030983694255535228,0.011804825193181967,-0.007655825526688659,0.005261979808718885,0.11,827,0.05,320,,0.08,[227],312.0,0.07,1.6881392544155553e+18,5.0,-8.4,,,
303,0.6143623774511124,9,24.675,,,1.6878096e+18,,,,,3.0,,,call,american,2023-07-28,100,20.5,,0.8728663449368936,0.052090744030977035,-0.018302597791596955,0.015540960942804962,4.6,125,3.75,117,,4.175,[209],316.0,3.0,1.687800912353e+18,1.0,0.355,,,
547,,10,24.425,,,1.6740756e+18,,,,,51.25,,,put,american,2023-08-18,100,70.0,,,,,,46.1,80,45.05,81,,45.575,[209],313.0,51.25,1.674066021959e+18,9.0,0.105,,,
670,1.1896210270265246,10,6.92,,,1.6872912e+18,,,,,0.1,,,put,american,2023-10-20,100,7.0,,-0.011431690033765414,0.0018875994088291446,-0.0021327755806819382,0.0033002381246102956,0.14,219,0.02,40,,0.08,[219],303.0,0.1,1.687270700733e+18,1.0,-17.4,,,
506,1.4041244239024284,10,8.935,,,1.6830576e+18,,,,,0.2,,,put,american,2023-08-18,100,9.0,,-0.012440941122611826,0.002609914536154045,-0.004139023364349523,0.002568646823569899,0.13,11,0.0,0,,0.065,[232],323.0,0.2,1.683042013147e+18,6.0,-15.4,,,
404,0.7383606253260118,10,29.755,,,1.6881552e+18,,,,,0.68,,,call,american,2023-08-04,100,29.0,,0.2554652125878355,0.059792454550840896,-0.027193408026560183,0.02152458204220945,0.89,134,0.62,50,,0.755,[227],312.0,0.68,1.6881534125575762e+18,1.0,5.435,,,
434,0.5868691262339476,10,23.325,,,1.6880688e+18,,,,,2.59,,,put,american,2023-08-04,100,26.0,,-0.609301421404891,0.09217143977603957,-0.023310582623554097,0.02648926479737584,3.1,46,2.25,257,,2.675,[209],303.0,2.59,1.688068771593682e+18,10.0,-0.995,,,
537,1.0529649007803459,10,24.25,,,1.6881552e+18,,,,,23.24,,,put,american,2023-08-18,100,47.5,,-0.9590839039204022,0.014349803789032103,-0.006468858182899786,0.00903566330511349,23.75,59,22.75,77,,23.25,[233],302.0,23.24,1.6881549580110886e+18,1.0,-0.07,,,
616,0.8188161587268635,10,22.45,,,1.6881552e+18,,,,,6.14,,,put,american,2023-09-15,100,29.0,,-0.6082335607178224,0.04394973644693738,-0.020978710939301228,0.041246406020715616,6.7,5,6.4,22,,6.55,[232],323.0,6.14,1.6881489041293908e+18,1.0,-1.87,,,
548,,10,24.425,,,1.6740756e+18,,,,,53.7,,,put,american,2023-08-18,100,72.5,,,,,,48.6,80,47.55,80,,48.075,[209],313.0,53.7,1.674066044414e+18,5.0,0.105,,,
98,0.9678908561636291,10,24.425,,,1.6881552e+18,,,,,6.81,,,call,american,2023-07-14,100,18.0,,0.9619765768308243,0.018830744432544864,-0.01665479132021335,0.0039051768644976638,6.8,86,6.05,68,,6.425,[232],323.0,6.81,1.688153819965354e+18,8.0,0.105,,,
1047,0.8191888625578146,11,11.485,,,1.6881552e+18,,,,,1.55,,,put,american,2024-06-21,100,13.0,,-0.10866286823377606,0.00968963642864731,-0.004757637029872111,0.04046616367846798,1.7,273,1.33,197,,1.515,[209],303.0,1.55,1.6881536016637325e+18,1.0,-12.8,,,
1044,1.2119555027978945,11,2.875,,,1.6862544e+18,,,,,0.1,,,put,american,2024-06-21,100,3.0,,-0.008169300569629851,0.0007594197153615197,-0.0008841090312067607,0.006522304016979152,0.25,82,0.0,0,,0.125,[209],315.0,0.1,1.686241470692e+18,1.0,-21.4,,,
501,2.331847918710524,11,3.96,,,1.6862544e+18,,,,,0.02,,,put,american,2023-08-18,100,4.0,,-0.004594336141588414,0.0006503341145642661,-0.0028838015751771217,0.0016317219906469766,0.08,97,0.0,0,,0.04,[227],302.0,0.02,1.686237733363e+18,1.0,-20.4,,,
455,1.3520094006235268,11,24.475,,,1.687896e+18,,,,,13.2,,,call,american,2023-08-18,100,10.0,,0.9827080596099504,0.00364359177442839,-0.006728137675763295,0.005436571445204565,14.95,118,14.0,6,,14.475,[232],308.0,13.2,1.687886317324e+18,3.0,0.155,,,
762,0.7859442033372539,11,22.5,,,1.6806384e+18,,,,,13.98,,,put,american,2023-11-17,100,33.0,,-0.6511171867179781,0.033773654192718966,-0.013326263586201786,0.058078363452239906,10.9,38,10.1,271,,10.5,[232],300.0,13.98,1.680631346786e+18,3.0,-1.82,,,
975,0.8762776552366078,11,24.225,,,1.6740756e+18,,,,,46.9,,,put,american,2024-01-19,100,65.0,,-0.9433759056337506,0.016193124222426518,-0.002588699721724353,0.016652837070948195,41.4,7,40.15,154,,40.775,[209],319.0,46.9,1.674064896732e+18,1.0,-0.095,,,
13,1.4020429182206169,11,24.525,,,1.6881552e+18,,,,,5.42,,,call,american,2023-07-07,100,19.5,,0.9121315536840644,0.037575019295483035,-0.06225920803535537,0.004760058449023502,5.4,85,4.65,18,,5.025,[232],308.0,5.42,1.6881365302364503e+18,11.0,0.205,,,
426,0.5682425767500808,11,21.325,,,1.6881552e+18,,,,,0.7,,,put,american,2023-08-04,100,22.0,,-0.2453085130989139,0.07575369083441887,-0.01890895893715352,0.02381936750631608,0.83,5,0.52,344,,0.675,[209],315.0,0.7,1.6881543349827817e+18,2.0,-3.0,,,
525,0.7899397744534044,11,23.8,,,1.6866864e+18,,,,,8.5,,,put,american,2023-08-18,100,32.5,,-0.8134157668022393,0.04165566273819154,-0.01714405237020045,0.02603294408933534,9.1,11,8.3,123,,8.7,[209],308.0,8.5,1.686667364925e+18,2.0,-0.52,,,
161,0.6653699846952588,11,24.075,,,1.6872912e+18,,,,,4.3,,,put,american,2023-07-14,100,27.5,,-0.8243787558583753,0.08867311660770444,-0.02856194060905201,0.012727794469037927,3.75,37,3.1,104,,3.425,[209],302.0,4.3,1.687270483422e+18,5.0,-0.245,,,
366,0.7436871439232133,11,23.975,,,1.687896e+18,,,,,7.0,,,put,american,2023-07-28,100,30.0,,-0.8316318271340515,0.05464291370055452,-0.020865515889126763,0.018733093542218707,6.4,28,5.65,174,,6.025,[209],312.0,7.0,1.687874431886e+18,1.0,-0.345,,,
195,0.9701729773428979,11,24.625,,,1.687896e+18,,,,,4.94,,,call,american,2023-07-21,100,18.5,,0.9102589305381312,0.02978931437323028,-0.024960002223117006,0.00850448271660481,6.45,117,5.8,18,,6.125,[232],302.0,4.94,1.687893992533e+18,11.0,0.305,,,
281,1.0401357955055557,12,24.25,,,1.6807248e+18,,,,,16.65,,,put,american,2023-07-21,100,37.0,,-0.9547941130418922,0.01931731654399376,-0.01196500195652832,0.006266329267857431,13.25,63,12.25,81,,12.75,[232],308.0,16.65,1.680709084302e+18,1.0,-0.07,,,
1069,0.6464964532301009,12,36.45,,,1.6880688e+18,,,,,5.2,,,call,american,2024-07-19,100,32.0,,0.4973824255891029,0.02503134899314771,-0.009609222607171279,0.09397791955555368,4.95,184,3.95,470,,4.45,[209],316.0,5.2,1.6880476080748047e+18,1.0,12.13,,,
671,1.109578553914799,12,7.905,,,1.6873776e+18,,,,,0.16,,,put,american,2023-10-20,100,8.0,,-0.014458997256570346,0.002500396740455732,-0.0024503305891671874,0.0071020983145708575,0.19,11,0.0,0,,0.095,[232],312.0,0.16,1.687354202819e+18,1.0,-16.4,,,
848,0.8643678522602299,12,23.325,,,1.674162e+18,,,,,27.83,,,put,american,2023-12-15,100,43.75,,-0.778586708842107,0.024979444166902145,-0.00976014518779268,0.05199080290669845,20.95,3,19.9,82,,20.425,[232],308.0,27.83,1.674160873731e+18,1.0,-0.995,,,
233,3.669697279304136,12,3.955,,,1.6758036e+18,,,,,0.07,,,put,american,2023-07-21,100,4.0,,-0.005019307155619603,0.0006933948294977969,-0.00764984632466576,0.00105860960997909,0.09,11,0.0,0,,0.045,[232],308.0,0.07,1.675802789747e+18,1.0,-20.4,,,
1046,1.3204872041427933,12,7.55,,,1.687896e+18,,,,,0.85,,,put,american,2024-06-21,100,10.0,,-0.08590581615412576,0.004960344615733423,-0.0066106920786748275,0.0410696680878076,4.9,11,0.0,0,,2.45,[209],313.0,0.85,1.687893581733e+18,1.0,-16.8,,,
549,,12,24.35,,,1.674162e+18,,,,,57.12,,,put,american,2023-08-18,100,75.0,,,,,,51.25,76,50.05,77,,50.65,[232],313.0,57.12,1.674143665836e+18,1.0,0.03,,,
359,0.6433795616722147,12,23.485,,,1.6881552e+18,,,,,2.7,,,put,american,2023-07-28,100,26.5,,-0.6537708799213535,0.08947556529364216,-0.027403182576249834,0.023816306436091693,3.3,121,2.73,272,,3.015,[209],315.0,2.7,1.6881355189371502e+18,1.0,-0.835,,,
814,0.9112067910188971,12,72.895,,,1.684872e+18,,,,,0.47,,,call,american,2023-12-15,100,72.5,,0.07254413199342788,0.009171414681322047,-0.006405119032014799,0.029180157081348305,0.51,124,0.28,121,,0.395,[227],309.0,0.47,1.684854619921e+18,1.0,48.575,,,
638,0.5506730103916441,12,24.55,,,1.6879824e+18,,,,,11.0,,,call,american,2023-10-20,100,13.0,,0.9888771942646898,0.003950611528509865,-0.0027059826116248176,0.004413657105163676,12.05,113,11.05,11,,11.55,[209],313.0,11.0,1.687962106628e+18,1.0,0.23,,,
690,0.7557742119023665,13,21.5,,,1.6868592e+18,,,,,5.82,,,put,american,2023-10-20,100,27.0,,-0.5096710407868794,0.04077831705049185,-0.01645268107636481,0.05450982697527688,5.8,11,5.2,280,,5.5,[233],304.0,5.82,1.686845360356e+18,1.0,-2.82,,,
166,0.7344187659681145,13,24.25,,,1.6868592e+18,,,,,5.75,,,put,american,2023-07-14,100,30.0,,-0.9347359825674866,0.04258050598782035,-0.014666017457653367,0.004972737691289899,6.15,81,5.35,298,,5.75,[209],325.0,5.75,1.686842630285e+18,5.0,-0.07,,,
238,1.9204647555432741,14,8.975,,,1.6825392e+18,,,,,0.16,,,put,american,2023-07-21,100,9.0,,-0.006095012971287722,0.0015985534550536813,-0.004771374331633968,0.0007231548609428597,0.05,1,0.0,0,,0.025,[209],304.0,0.16,1.682535753058e+18,1.0,-15.3,,,
429,0.544599935761103,14,22.33,,,1.687896e+18,,,,,1.7,,,put,american,2023-08-04,100,23.5,,-0.3776015499818422,0.09585424549739195,-0.021610236325644704,0.028414542553328235,1.47,16,0.87,246,,1.17,[209],313.0,1.7,1.687895158512e+18,1.0,-1.99,,,
1067,0.6225475542001763,14,32.675,,,1.6880688e+18,,,,,6.25,,,call,american,2024-07-19,100,27.0,,0.5947170931477317,0.025051003859279282,-0.00914750029414685,0.09702938082460369,6.7,535,4.65,916,,5.675,[209],313.0,6.25,1.6880462068245937e+18,2.0,8.355,,,
978,0.9053699600024875,14,24.3,,,1.6740756e+18,,,,,54.05,,,put,american,2024-01-19,100,72.5,,-0.9690867471921453,0.013072916226511874,-0.0014869556845860837,0.011953857105037873,48.9,45,47.5,80,,48.2,[209],313.0,54.05,1.674065150498e+18,1.0,-0.02,,,
735,0.7548106151000409,14,40.225,,,1.687896e+18,,,,,1.04,,,call,american,2023-11-17,100,39.0,,0.22748356330502748,0.026781733234601226,-0.013011792596148772,0.050460296946546794,1.33,19,1.12,22,,1.225,[209],313.0,1.04,1.687895216346e+18,1.0,15.905,,,
251,0.7646698697794109,14,18.405,,,1.6881552e+18,,,,,0.09,,,put,american,2023-07-21,100,18.5,,-0.048704293458292636,0.02361360951312507,-0.011016415514773161,0.004892823710703948,0.1,13,0.09,12,,0.095,[209],319.0,0.09,1.6881451339566897e+18,40.0,-5.91,,,
136,1.3373415237014035,14,14.955,,,1.6872912e+18,,,,,0.05,,,put,american,2023-07-14,100,15.0,,-0.018334583643987004,0.007432916562680483,-0.010715780864995483,0.0017804387787360267,0.07,771,0.02,35,,0.045,[209],302.0,0.05,1.687267803848e+18,1.0,-9.36,,,
672,1.0051215808923686,14,8.9,,,1.6862544e+18,,,,,0.2,,,put,american,2023-10-20,100,9.0,,-0.016720524925644503,0.0031130501751205518,-0.002493033905616093,0.007562667455128098,0.15,75,0.05,169,,0.1,[209],315.0,0.2,1.686239305604e+18,1.0,-15.4,,,
734,0.7463561088384957,14,39.315,,,1.6879824e+18,,,,,1.3,,,call,american,2023-11-17,100,38.0,,0.2420833800188967,0.027958519244000588,-0.013304147341972362,0.04975983801430221,1.42,39,1.21,4,,1.315,[209],323.0,1.3,1.687982005587e+18,1.0,14.995,,,
357,0.6217617281970612,15,23.22,,,1.6880688e+18,,,,,1.86,,,put,american,2023-07-28,100,25.5,,-0.573656882888752,0.09825284687058201,-0.028540958158133612,0.026598721046470538,2.53,119,2.03,279,,2.28,[227],323.0,1.86,1.6880546821173542e+18,4.0,-1.1,,,
869,,15,24.5,,,1.6875504e+18,,,,,16.3,,,call,american,2024-01-19,100,7.5,,,,,,17.55,110,16.45,78,,17.0,[232],312.0,16.3,1.687528299167e+18,3.0,0.18,,,
1155,0.8460192062765148,15,21.325,,,1.6833168e+18,,,,,33.15,,,put,american,2025-01-17,100,50.0,,-0.5964010481367648,0.019753571635808653,-0.005700062066886153,0.1195230901418079,31.0,318,26.35,442,,28.675,[209],322.0,33.15,1.683295827323e+18,2.0,-3.0,,,
799,0.7701863778767101,15,43.75,,,1.6873776e+18,,,,,1.43,,,call,american,2023-12-15,100,42.5,,0.21626605770384055,0.02342500674095579,-0.011873314762405923,0.05758259961856441,1.39,10,1.11,52,,1.25,[227],309.0,1.43,1.687359777752e+18,1.0,19.43,,,
976,0.9178846136117012,15,24.2,,,1.6824528e+18,,,,,48.8,,,put,american,2024-01-19,100,67.5,,-0.9362477225624606,0.016081140785987418,-0.002886575309539603,0.016840233792710255,44.0,72,42.6,81,,43.3,[209],322.0,48.8,1.682452023017e+18,4.0,-0.12,,,
832,0.7603646774341812,15,19.425,,,1.6862544e+18,,,,,6.1,,,put,american,2023-12-15,100,23.75,,-0.3704208209855508,0.03134089901962967,-0.012905770951187962,0.06144096679497926,4.55,1,4.1,75,,4.325,[209],313.0,6.1,1.686248903824e+18,1.0,-4.89,,,
399,0.6842148156452585,16,27.725,,,1.6880688e+18,,,,,1.3,,,call,american,2023-08-04,100,26.5,,0.38621317103492664,0.07696287749641732,-0.03034897289209547,0.02674116620586274,1.45,158,1.0,11,,1.225,[209],303.0,1.3,1.6880499833556613e+18,2.0,3.405,,,
145,0.73339151891809,16,19.435,,,1.6880688e+18,,,,,0.08,,,put,american,2023-07-14,100,19.5,,-0.044324223739821283,0.02822856997988111,-0.012147648937679329,0.0040537594918275514,0.08,5,0.05,10,,0.065,[227],312.0,0.08,1.688051789803554e+18,7.0,-4.89,,,
843,0.8260353815331879,16,22.75,,,1.6751124e+18,,,,,20.65,,,put,american,2023-12-15,100,37.5,,-0.6985411571277642,0.028794931192316176,-0.01161148643175619,0.05161506271015358,15.2,28,14.3,105,,14.75,[209],313.0,20.65,1.675100623398e+18,1.0,-1.57,,,
345,0.6400771442499628,16,19.325,,,1.6879824e+18,,,,,0.22,,,put,american,2023-07-28,100,19.5,,-0.0832026356676359,0.03656352502000399,-0.011839235125041009,0.010061142943291867,0.26,169,0.09,189,,0.175,[209],303.0,0.22,1.687963006698e+18,15.0,-5.0,,,
962,0.8279785481053648,16,22.875,,,1.686168e+18,,,,,18.5,,,put,american,2024-01-19,100,41.25,,-0.7205944704784656,0.026117546985706307,-0.00963154768929404,0.05782739535911831,18.9,1,17.85,84,,18.375,[209],316.0,18.5,1.68615769116e+18,1.0,-1.45,,,
1065,0.6069129520905795,16,29.45,,,1.6866864e+18,,,,,8.36,,,call,american,2024-07-19,100,22.0,,0.711384369744782,0.022663974926076542,-0.008181255869713846,0.08542191261995816,8.7,447,6.2,820,,7.45,[232],304.0,8.36,1.686663285098e+18,1.0,5.13,,,
10,1.6748772756549548,17,24.475,,,1.6881552e+18,,,,,6.82,,,call,american,2023-07-07,100,18.0,,0.9413410062504081,0.023286668459118937,-0.055248359083414515,0.0045673677438877285,6.8,85,6.15,16,,6.475,[232],323.0,6.82,1.688153819965354e+18,8.0,0.155,,,
328,1.0035688599230477,17,36.26,,,1.6881552e+18,,,,,0.19,,,call,american,2023-07-28,100,36.0,,0.09307112755179825,0.02554492192896696,-0.021152598783390323,0.014247604482727388,0.33,103,0.19,150,,0.26,[209],304.0,0.19,1.6881358022596255e+18,1.0,11.94,,,
966,0.8513805527764764,17,23.325,,,1.6717428e+18,,,,,30.28,,,put,american,2024-01-19,100,46.25,,-0.7796011839975883,0.023848500708043906,-0.008302444586489202,0.05709769714924698,23.5,2,22.35,152,,22.925,[232],308.0,30.28,1.671736655254e+18,4.0,-0.995,,,
1002,,17,24.575,,,1.6878096e+18,,,,,13.6,,,call,american,2024-04-19,100,10.0,,,,,,15.3,107,13.85,136,,14.575,[209],313.0,13.6,1.687787143155e+18,1.0,0.255,,,
1052,0.8085390806925722,17,17.65,,,1.6879824e+18,,,,,7.61,,,put,american,2024-06-21,100,25.0,,-0.34725580567748277,0.020108326502253405,-0.0085884856323177,0.08730714557891416,7.8,342,6.9,341,,7.35,[232],312.0,7.61,1.687965870697e+18,1.0,-6.67,,,
868,1.0103203820038875,17,24.5,,,1.681416e+18,,,,,17.5,,,call,american,2024-01-19,100,5.0,,0.9945219500833762,0.0008527050007532729,-0.001363274345081153,0.003550052475294018,20.05,117,18.95,78,,19.5,[209],304.0,17.5,1.681395396639e+18,1.0,0.18,,,
528,0.8542435298492672,17,24.025,,,1.6879824e+18,,,,,12.18,,,put,american,2023-08-18,100,36.25,,-0.8803433441045793,0.030091820042120906,-0.013160543567885536,0.017796651738426886,12.65,11,11.8,139,,12.225,[232],308.0,17.75,1.682616845205e+18,8.0,-0.295,,,
750,0.7251164804026738,17,18.605,,,1.6873776e+18,,,,,2.71,,,put,american,2023-11-17,100,21.0,,-0.2788633973655467,0.031778498936591536,-0.012316770282017124,0.05256857144161988,2.55,3,2.24,152,,2.395,[209],313.0,2.71,1.687365923427e+18,1.0,-5.71,,,
1104,0.9843752379463115,18,4.665,,,1.6881552e+18,,,,,0.26,,,put,american,2024-10-18,100,5.0,,-0.020934615180200872,0.0018456886385655343,-0.0013673338950605963,0.016897499989373926,0.49,118,0.18,92,,0.335,[209],304.0,0.26,1.6881535890195057e+18,1.0,-19.7,,,
800,0.7787465485608929,18,44.92,,,1.6843536e+18,,,,,1.01,,,call,american,2023-12-15,100,43.75,,0.2039124001120435,0.02242535997467207,-0.01160326902413044,0.03897491577691807,1.3,122,1.04,33,,1.17,[209],301.0,1.01,1.684334601814e+18,4.0,20.6,,,
1102,0.651124138636817,18,43.75,,,1.6880688e+18,,,,,3.35,,,call,american,2024-10-18,100,40.0,,0.41413106004276345,0.02168499911889417,-0.008405297186695708,0.11743435982507867,5.4,173,2.1,801,,3.75,[209],312.0,3.35,1.6880573538979185e+18,1.0,19.43,,,
99,1.0486413117140347,19,24.5,,,1.6878096e+18,,,,,4.61,,,call,american,2023-07-14,100,18.5,,0.9354045067434249,0.02672319565972352,-0.026149026714624633,0.006859005028398684,6.45,91,5.55,28,,6.0,[233],308.0,4.61,1.68780262562e+18,1.0,0.18,,,
78,,19,24.375,,,1.6881552e+18,,,,,5.45,,,put,american,2023-07-07,100,30.0,,,,,,6.0,19,5.25,77,,5.625,[209],304.0,5.45,1.6881406043488579e+18,4.0,0.055,,,
641,0.5850916510161518,19,24.825,,,1.6880688e+18,,,,,9.4,,,call,american,2023-10-20,100,16.0,,0.9344742912897476,0.016339228131719917,-0.006468887372997621,0.017627061061602205,9.3,111,8.35,86,,8.825,[209],313.0,9.4,1.6880469699976159e+18,1.0,0.505,,,
703,0.8715098707161701,19,23.525,,,1.687464e+18,,,,,17.02,,,put,american,2023-10-20,100,40.0,,-0.7998503258501656,0.027572397580884294,-0.012060069397801722,0.04147487480490604,16.95,11,16.0,116,,16.475,[232],308.0,17.02,1.687445629724e+18,1.0,-0.795,,,
534,0.9957529555028936,19,24.2,,,1.6841808e+18,,,,,22.75,,,put,american,2023-08-18,100,43.75,,-0.9401132050557222,0.017671684357236785,-0.008351183981874134,0.010275801725450198,20.05,56,19.05,82,,19.55,[209],313.0,22.75,1.684167231422e+18,6.0,-0.12,,,
55,1.1402242445198207,19,18.47,,,1.6881552e+18,,,,,0.02,,,put,american,2023-07-07,100,18.5,,-0.021760818966927442,0.015068410444990861,-0.0158014907760109,0.0013373259816795815,0.06,57,0.0,0,,0.03,[209],316.0,0.02,1.6881534870331684e+18,1.0,-5.85,,,
302,0.6162030925853763,19,24.6,,,1.6879824e+18,,,,,4.1,,,call,american,2023-07-28,100,20.0,,0.900816375661873,0.043560578501137634,-0.015807969203288193,0.010201042653457075,5.05,134,4.15,11,,4.6,[209],301.0,4.1,1.687969554392e+18,13.0,0.28,,,
484,1.0480583337914091,19,46.49,,,1.6872912e+18,,,,,0.36,,,call,american,2023-08-18,100,46.25,,0.06673241799484891,0.013977668667624064,-0.012666088206689052,0.012484868612584951,0.31,205,0.17,251,,0.24,[209],303.0,0.36,1.687281834677e+18,1.0,22.17,,,
427,0.5491305504471177,19,21.715,,,1.6880688e+18,,,,,0.8,,,put,american,2023-08-04,100,22.5,,-0.28334336689245043,0.0848149037182652,-0.019668212435858378,0.024178895638915666,1.0,19,0.57,355,,0.785,[209],303.0,0.8,1.6880679597421102e+18,1.0,-2.61,,,
968,0.8664809563757065,20,23.5,,,1.6766676e+18,,,,,30.1,,,put,american,2024-01-19,100,48.75,,-0.8055963034651902,0.022945826318874492,-0.007847806290500576,0.05355841141311052,25.8,13,24.7,92,,25.25,[209],300.0,30.1,1.676661630853e+18,1.0,-0.82,,,
615,0.783352400723519,20,22.35,,,1.687896e+18,,,,,6.5,,,put,american,2023-09-15,100,28.0,,-0.5825456990597296,0.04696621644006488,-0.02065982217446872,0.04068324682695832,5.9,10,5.4,203,,5.65,[209],316.0,6.5,1.68788806901e+18,2.0,-1.97,,,
680,0.7409325906116376,20,16.19,,,1.6873776e+18,,,,,0.97,,,put,american,2023-10-20,100,17.0,,-0.13246968784690596,0.02182783443706286,-0.009180758324580015,0.02790600428151191,0.9,78,0.72,43,,0.81,[232],312.0,0.97,1.687368204331e+18,10.0,-8.13,,,
458,0.86395830994815,20,24.475,,,1.6880688e+18,,,,,11.47,,,call,american,2023-08-18,100,13.75,,0.9795475737139016,0.006600002877493209,-0.005815118954006895,0.006397693053869669,11.2,117,10.25,89,,10.725,[227],312.0,11.47,1.6880460804825905e+18,1.0,0.155,,,
842,0.8210111794196964,20,22.6,,,1.6751124e+18,,,,,19.5,,,put,american,2023-12-15,100,36.25,,-0.6793636203003203,0.029599933282742085,-0.012075665041838268,0.06284131912314103,14.1,34,13.2,292,,13.65,[227],323.0,19.5,1.675100795029e+18,1.0,-1.72,,,
138,1.1847209712141646,20,15.955,,,1.6881552e+18,,,,,0.03,,,put,american,2023-07-14,100,16.0,,-0.020675515771239203,0.009334957157919911,-0.010549823833177112,0.0018395546250840182,0.06,1,0.03,36,,0.045,[219],301.0,0.03,1.6881502304505124e+18,1.0,-8.36,,,
307,0.5809916567925768,20,25.115,,,1.6881552e+18,,,,,2.9,,,call,american,2023-07-28,100,22.5,,0.724464322554676,0.088224794913526,-0.026220149453640883,0.021538695914750296,2.87,115,2.36,203,,2.615,[209],322.0,2.9,1.688153611661032e+18,1.0,0.795,,,
305,0.5860576545932866,20,24.83,,,1.6875504e+18,,,,,2.84,,,call,american,2023-07-28,100,21.5,,0.8120581033624877,0.07113110218164378,-0.022080298883508268,0.015996195466849394,3.7,96,2.96,11,,3.33,[232],308.0,2.84,1.687549315266e+18,1.0,0.51,,,
958,0.8049244175121625,20,22.275,,,1.6745076e+18,,,,,19.95,,,put,american,2024-01-19,100,36.25,,-0.6491609629027685,0.028371814563064087,-0.010866630004735723,0.07133670339314876,14.45,36,13.5,372,,13.975,[232],313.0,19.95,1.674501595372e+18,1.0,-2.05,,,
596,1.1817104041963151,21,8.915,,,1.6862544e+18,,,,,0.13,,,put,american,2023-09-15,100,9.0,,-0.015007090217306153,0.002929781036981176,-0.0032710856494933345,0.003209880039820876,0.17,11,0.0,0,,0.085,[209],303.0,0.13,1.68623671638e+18,5.0,-15.4,,,
