,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
653,0.20793789463130588,572,188.075,,,1.6881552e+18,,,,,6.82,,,put,american,2023-09-15,100,195.0,,-0.4720722058405764,0.023153402270361965,-0.03928757952892942,0.3473980313111366,7.0,6,6.85,1,,6.925,[209],325.0,6.82,1.6881551203938865e+18,5.0,-6.23,,,
1559,0.20811003107979067,30,192.275,,,1.6881552e+18,,,,,39.0,,,put,american,2025-01-17,100,230.0,,-0.7666372001496733,0.013039055275601086,-0.005180599800505017,0.6787677266198406,38.4,78,37.05,258,,37.725,[209],313.0,39.0,1.6881333265449055e+18,2.0,-2.03,,,
1351,0.20820087145173655,417,190.675,,,1.6881552e+18,,,,,29.5,,,put,american,2024-09-20,100,220.0,,-0.6859334699768798,0.012844918181611561,-0.007931115318626855,0.7040175108136798,29.95,105,28.7,299,,29.325,[209],322.0,29.5,1.688154060396164e+18,1.0,-3.62,,,
518,0.20822078403613198,28147,196.35,,,1.6881552e+18,,,,,16.6,,,call,american,2023-08-18,100,180.0,,0.8711953962551816,0.0144375737745786,-0.05135261241548288,0.16414749319377195,16.85,20,15.85,4,,16.35,[209],322.0,16.6,1.6881551890230472e+18,1.0,2.05,,,
906,0.2083201292569735,251,275.1,,,1.6881552e+18,,,,,0.1,,,call,american,2023-12-15,100,275.0,,0.010753334080378766,0.0010240501026398648,-0.0025460702490375966,0.04812317432141288,0.12,107,0.08,1,,0.1,[219],301.0,0.1,1.6881345062853532e+18,5.0,80.8,,,
1617,0.2084368959963362,313,286.0,,,1.6881552e+18,,,,,5.35,,,call,american,2025-06-20,100,280.0,,0.2085992980700979,0.005054805567059784,-0.015609843915528302,0.7603005703580464,7.0,304,5.0,124,,6.0,[227],300.0,5.35,1.6881525205734605e+18,1.0,91.7,,,
1558,0.20862077010365604,68,191.1,,,1.6881552e+18,,,,,34.15,,,put,american,2025-01-17,100,225.0,,-0.7079286583706123,0.012323249423330592,-0.005682442403747582,0.7148082098594876,35.05,94,32.75,500,,33.9,[219],301.0,34.15,1.6881535228537518e+18,30.0,-3.2,,,
707,0.20878074616199405,213,260.055,,,1.6881552e+18,,,,,0.06,,,call,american,2023-10-20,100,260.0,,0.007508717903506284,0.0009230293031536574,-0.0022558543828930817,0.0362055266721115,0.06,2,0.05,1,,0.055,[209],307.0,0.06,1.688153523270056e+18,1.0,65.755,,,
693,0.20878210401332306,15304,202.7,,,1.6881552e+18,,,,,12.7,,,call,american,2023-10-20,100,190.0,,0.6434008421722365,0.016789833350670712,-0.05177812383083308,0.4022385795157232,13.0,58,12.4,9,,12.7,[209],307.0,12.7,1.6881550366367555e+18,10.0,8.4,,,
1512,0.20884348308007492,5303,257.9,,,1.6881552e+18,,,,,7.95,,,call,american,2025-01-17,100,250.0,,0.28074171308511925,0.006691964239129312,-0.02084333894989952,0.8672969518104565,8.3,27,7.5,1,,7.9,[209],322.0,7.95,1.6881545788255688e+18,5.0,63.6,,,
304,0.20896586074023346,3994,182.105,,,1.6881552e+18,,,,,0.4,,,put,american,2023-07-21,100,182.5,,-0.08731071896925309,0.016881028993549037,-0.03593585996297231,0.07248391600103544,0.4,50,0.39,28,,0.395,[209],300.0,0.4,1.6881551659284273e+18,3.0,-12.2,,,
1712,0.20902032920824357,465,297.575,,,1.6881552e+18,,,,,7.1,,,call,american,2025-12-19,100,290.0,,0.23201062913875564,0.004792813416283071,-0.015436248091820362,0.871879131137791,8.45,287,6.7,94,,7.575,[209],316.0,7.1,1.6881370814180977e+18,2.0,103.275,,,
1111,0.2091064795700559,326,300.14,,,1.6881552e+18,,,,,0.13,,,call,american,2024-03-15,100,300.0,,0.012044753608526025,0.000905562962588513,-0.002321326622001562,0.06730195475843449,0.17,14,0.11,2,,0.14,[227],309.0,0.13,1.6881501926280568e+18,7.0,105.84,,,
843,0.20917300168983669,887,186.05,,,1.6881552e+18,,,,,9.1,,,put,american,2023-11-17,100,195.0,,-0.4547657028276453,0.01737743435612312,-0.026969918280440836,0.46606488101122096,9.4,7,8.5,386,,8.95,[209],316.0,9.1,1.6881547685219497e+18,1.0,-8.25,,,
42,0.20931537917761106,6443,205.045,,,1.6881552e+18,,,,,0.05,,,call,american,2023-07-07,100,205.0,,0.022910058868301844,0.010484835488261969,-0.024308948718490538,0.013664487764662843,0.05,3,0.04,157,,0.045,[209],325.0,0.05,1.68815519598113e+18,1.0,10.745,,,
1404,0.20940444648952436,749,249.375,,,1.6881552e+18,,,,,9.15,,,call,american,2024-12-20,100,240.0,,0.32555755376258233,0.007346999667401102,-0.02329939384585689,0.7962297068037352,9.95,323,8.8,442,,9.375,[209],316.0,9.15,1.6881503624316165e+18,2.0,55.075,,,
620,0.20941377845911902,7406,240.11,,,1.6881552e+18,,,,,0.12,,,call,american,2023-09-15,100,240.0,,0.016708348561917524,0.002253820124307054,-0.005503128982902459,0.02656297712331273,0.12,115,0.1,71,,0.11,[227],302.0,0.12,1.6881551154717978e+18,1.0,45.81,,,
1006,0.20946917135010906,873,290.075,,,1.6880688e+18,,,,,0.07,,,call,american,2024-01-19,100,290.0,,0.00767354409527682,0.0006982671984508806,-0.0017607311895216464,0.02069394279784453,0.09,6,0.06,523,,0.075,[227],302.0,0.07,1.6880662805160458e+18,5.0,95.775,,,
1148,0.20966064606941995,0,193.175,,,1.6881552e+18,,,,,32.3,,,put,american,2024-03-15,100,225.0,,-0.8241822014566947,0.014363541714154859,-0.00809441099070806,0.3755977322830196,33.0,90,30.65,63,,31.825,[209],307.0,32.3,1.6881480242777183e+18,1.0,-1.12,,,
1710,0.2099043302022802,303,280.8,,,1.6881552e+18,,,,,10.58,,,call,american,2025-12-19,100,270.0,,0.30448295027347927,0.005476341195135618,-0.01840896222487436,1.1674618691197276,11.0,10,10.6,4,,10.8,[209],325.0,10.58,1.6881451179375606e+18,3.0,86.5,,,
1417,0.2099797811359157,157,306.64,,,1.6881552e+18,,,,,1.1,,,call,american,2024-12-20,100,305.0,,0.07879361261839737,0.0029710260099753355,-0.008465785291094019,0.4439246159117408,2.31,1101,0.97,154,,1.64,[209],304.0,1.1,1.6881478160785306e+18,4.0,112.34,,,
1455,0.21000749542132677,1,192.3,,,1.686168e+18,,,,,51.5,,,put,american,2024-12-20,100,230.0,,-0.7696128475386493,0.01295872591408615,-0.005469472079608654,0.6594049684932167,38.4,61,37.0,188,,37.7,[209],313.0,51.5,1.686149894872e+18,1.0,-2.0,,,
1561,0.21015507892522328,8,193.625,,,1.6879824e+18,,,,,50.25,,,put,american,2025-01-17,100,240.0,,-0.8680310832432478,0.011612143693011723,-0.0030130483554450405,0.40098044752607387,48.35,48,44.4,32,,46.375,[209],322.0,50.25,1.687969459788e+18,3.0,-0.675,,,
1303,0.2103257922209048,650,236.025,,,1.6881552e+18,,,,,10.85,,,call,american,2024-09-20,100,225.0,,0.3875782765838489,0.008528864156444847,-0.02743481682085255,0.8701014254415085,12.1,1484,9.95,1442,,11.025,[232],308.0,10.85,1.6881547384203694e+18,6.0,41.725,,,
435,0.21032941171953262,157,195.65,,,1.6881552e+18,,,,,14.75,,,call,american,2023-08-04,100,180.0,,0.9021320196230398,0.013979678554691765,-0.051815553145635136,0.09240360999075328,16.7,448,14.6,432,,15.65,[209],315.0,14.75,1.688154504866822e+18,10.0,1.35,,,
1405,0.21056279278496287,256,253.45,,,1.6881552e+18,,,,,8.0,,,call,american,2024-12-20,100,245.0,,0.2990326436400268,0.0070105505891667474,-0.022194121609918384,0.8202042600909702,9.3,1317,7.6,433,,8.45,[232],300.0,8.0,1.6881547700490248e+18,1.0,59.15,,,
742,0.2106825889867371,3073,183.975,,,1.6881552e+18,,,,,6.05,,,put,american,2023-10-20,100,190.0,,-0.36922777217423836,0.017624358906737247,-0.030603227681224324,0.40412121044885524,6.1,277,5.95,68,,6.025,[209],302.0,6.05,1.688155188784059e+18,5.0,-10.3,,,
1316,0.2108546325334006,237,310.835,,,1.6881552e+18,,,,,0.48,,,call,american,2024-09-20,100,310.0,,0.04692864663250704,0.002149216489952942,-0.005968182453770253,0.2096464025478211,1.28,430,0.39,167,,0.835,[227],302.0,0.48,1.6881541946910346e+18,1.0,116.535,,,
845,0.2112275938534569,4,190.125,,,1.6881552e+18,,,,,14.45,,,put,american,2023-11-17,100,205.0,,-0.624121209760553,0.01775655454390454,-0.02366643218982189,0.4259143186458006,15.65,100,14.1,139,,14.875,[209],322.0,14.45,1.6881540906805722e+18,1.0,-4.18,,,
1616,0.21201182613141367,244,277.45,,,1.6881552e+18,,,,,7.0,,,call,american,2025-06-20,100,270.0,,0.24710896848665273,0.005552286529861096,-0.017899583938391396,0.7102716693737174,8.6,314,6.3,188,,7.45,[209],316.0,7.0,1.6881354109973002e+18,1.0,83.15,,,
1615,0.2120848793221169,112,269.425,,,1.6881552e+18,,,,,9.1,,,call,american,2025-06-20,100,260.0,,0.29343234498319165,0.0059636012956921485,-0.019722800116065843,1.0066954299676885,9.95,1,8.9,1,,9.425,[209],315.0,9.1,1.6881336366547643e+18,1.0,75.125,,,
1418,0.21212389425503664,1283,311.435,,,1.6881552e+18,,,,,1.04,,,call,american,2024-12-20,100,310.0,,0.07017580515401303,0.002714093865759686,-0.007825706301571604,0.4508342967327508,2.04,120,0.83,117,,1.435,[227],302.0,1.04,1.6881542082319404e+18,1.0,117.135,,,
1144,0.21228576825858578,18,187.8,,,1.6881552e+18,,,,,17.5,,,put,american,2024-03-15,100,205.0,,-0.564346219344065,0.013942068131535482,-0.016310693690505706,0.6337326193076156,17.7,196,16.7,318,,17.2,[219],313.0,17.5,1.6881521555143465e+18,3.0,-6.5,,,
1557,0.21229288025298246,837,189.5,,,1.6881552e+18,,,,,31.63,,,put,american,2025-01-17,100,220.0,,-0.64920573186476,0.011745619995355961,-0.007233686145568056,0.8053492099482424,31.6,5,29.4,62,,30.5,[232],308.0,31.63,1.6881487952653898e+18,1.0,-4.8,,,
1093,0.21240044025759888,2822,216.95,,,1.6881552e+18,,,,,12.0,,,call,american,2024-03-15,100,205.0,,0.484426815547693,0.0116395084937711,-0.03731284514968721,0.6735174099214604,12.1,467,11.8,145,,11.95,[209],304.0,12.0,1.6881548808411034e+18,1.0,22.65,,,
1508,0.2126192863084448,3557,242.925,,,1.6881552e+18,,,,,13.22,,,call,american,2025-01-17,100,230.0,,0.40060215690836454,0.007562964609022083,-0.025662115903319016,0.9911445287918685,14.05,460,11.8,764,,12.925,[232],313.0,13.22,1.6881532157680786e+18,14.0,48.625,,,
1560,0.21272580036571107,3,192.95,,,1.6875504e+18,,,,,47.9,,,put,american,2025-01-17,100,235.0,,-0.8053226834147119,0.012624519898064802,-0.00397776883728312,0.5396506774038722,43.95,382,40.15,190,,42.05,[209],322.0,47.9,1.68754231776e+18,2.0,-1.35,,,
1252,0.21274555271503953,0,193.15,,,1.686168e+18,,,,,50.95,,,put,american,2024-06-21,100,230.0,,-0.8237042648489163,0.01348950320987044,-0.006315799748308213,0.4375663679927132,37.7,275,36.0,52,,36.85,[209],316.0,50.95,1.68614944021e+18,1.0,-1.15,,,
1352,0.21299221577937846,49,191.6,,,1.6881552e+18,,,,,32.95,,,put,american,2024-09-20,100,225.0,,-0.7323247910255389,0.012536019695340725,-0.006850587212411897,0.6272134858514457,34.9,683,31.9,543,,33.4,[209],303.0,32.95,1.6881551467197752e+18,1.0,-2.7,,,
1350,0.21309412404091993,620,188.9,,,1.6881552e+18,,,,,26.8,,,put,american,2024-09-20,100,215.0,,-0.6240490504954743,0.012002551288971253,-0.00928720021322644,0.7235057764408599,26.65,52,25.55,119,,26.1,[209],322.0,26.8,1.6881455271197624e+18,1.0,-5.4,,,
1454,0.21324444778595286,3,190.95,,,1.6881552e+18,,,,,34.7,,,put,american,2024-12-20,100,225.0,,-0.7036011264196815,0.011934331907116307,-0.006104427764624096,0.691936634180487,34.8,74,33.3,284,,34.05,[209],322.0,34.7,1.6881454565003443e+18,1.0,-3.35,,,
1046,0.21354340375292036,0,194.025,,,1.687464e+18,,,,,43.62,,,put,american,2024-01-19,100,230.0,,-0.9173082773376637,0.012220917212077251,-0.005024293494289203,0.2045902567743892,37.4,1,34.55,1,,35.975,[227],312.0,43.62,1.687448319679e+18,1.0,-0.275,,,
849,0.2138064318576644,0,194.025,,,1.6881552e+18,,,,,31.0,,,put,american,2023-11-17,100,225.0,,-0.9138854247396745,0.013347948325400866,-0.006236931548621023,0.13293797932058843,32.75,1,29.2,1,,30.975,[209],303.0,31.0,1.6881550324663386e+18,1.0,-0.275,,,
937,0.21381165956181372,1014,185.125,,,1.6881552e+18,,,,,9.9,,,put,american,2023-12-15,100,195.0,,-0.44886723430382064,0.015601580038104463,-0.024549136391969005,0.5078130054998755,10.0,12,9.75,1,,9.875,[235],301.0,9.9,1.6881548279666332e+18,20.0,-9.18,,,
1458,0.21389632707868148,0,194.05,,,,,,,,,,,put,american,2024-12-20,100,245.0,,-0.9136567787048901,0.010488030674655738,-0.002640136766435357,0.35078210326508896,52.6,1,49.3,1,,50.95,,,,,,-0.25,,,
519,0.21396283074299619,27405,197.475,,,1.6881552e+18,,,,,12.55,,,call,american,2023-08-18,100,185.0,,0.7726983291200812,0.02021268310593644,-0.06496941790678576,0.22465300245185738,12.75,25,12.2,44,,12.475,[232],312.0,12.55,1.688155181957173e+18,1.0,3.175,,,
808,0.2140706134299615,121,270.08,,,1.6881552e+18,,,,,0.06,,,call,american,2023-11-17,100,270.0,,0.009305482023833422,0.0009646302272191649,-0.0025015490370702094,0.04208322462816477,0.1,287,0.06,287,,0.08,[219],312.0,0.06,1.6881434604295816e+18,1.0,75.78,,,
1143,0.21408969704313838,465,185.525,,,1.6881552e+18,,,,,15.0,,,put,american,2024-03-15,100,200.0,,-0.49698308115563183,0.013271938321270854,-0.017301249086259497,0.638223824847457,14.65,46,14.3,574,,14.475,[209],302.0,15.0,1.6881461919299932e+18,1.0,-8.78,,,
1039,0.21414974952035856,5754,184.325,,,1.6881552e+18,,,,,10.6,,,put,american,2024-01-19,100,195.0,,-0.4428166527153959,0.014302496894573772,-0.021618477237700162,0.5566289094775445,10.8,193,10.55,584,,10.675,[232],308.0,10.6,1.6881551897304468e+18,45.0,-9.98,,,
1402,0.21417039045555095,537,242.325,,,1.6881552e+18,,,,,12.21,,,call,american,2024-12-20,100,230.0,,0.3918811290439672,0.0076653866152940255,-0.026034489982681115,0.9683751351693823,13.6,1168,11.05,1216,,12.325,[232],302.0,12.21,1.6881346785459592e+18,11.0,48.025,,,
793,0.21428110224210106,7371,206.5,,,1.6881552e+18,,,,,11.38,,,call,american,2023-11-17,100,195.0,,0.5661318107951228,0.015616566365679388,-0.049294547927602995,0.46671384074257705,11.85,865,11.15,245,,11.5,[232],312.0,11.38,1.688155197026284e+18,2.0,12.2,,,
1302,0.21439609640631996,405,232.95,,,1.6881552e+18,,,,,13.0,,,call,american,2024-09-20,100,220.0,,0.42899530136957054,0.008555880127533807,-0.029007882436369314,0.8372906445463354,14.0,1540,11.9,1140,,12.95,[209],315.0,13.0,1.6881548186772739e+18,1.0,38.65,,,
652,0.21444471984081118,2881,185.05,,,1.6881552e+18,,,,,5.0,,,put,american,2023-09-15,100,190.0,,-0.3638058820412833,0.020574461309703827,-0.0393623458776704,0.33594217462528775,5.0,664,4.9,38,,4.95,[209],313.0,5.0,1.6881551994400174e+18,5.0,-9.25,,,
1660,0.2145428395215581,0,193.6,,,1.6867728e+18,,,,,60.99,,,put,american,2025-06-20,100,245.0,,-0.8673406209392165,0.010847094598232193,-0.002647475595980883,0.4642265802622324,53.3,120,49.5,115,,51.4,[232],312.0,60.99,1.686760636487e+18,1.0,-0.7,,,
1196,0.21468712111291235,10363,223.4,,,1.6881552e+18,,,,,13.67,,,call,american,2024-06-21,100,210.0,,0.4747853568583712,0.009879089894524667,-0.033270948463034106,0.706157182437847,13.85,102,12.95,102,,13.4,[232],308.0,13.67,1.6881550077064187e+18,1.0,29.1,,,
1562,0.2147199473371148,0,193.95,,,1.681416e+18,,,,,81.3,,,put,american,2025-01-17,100,245.0,,-0.9028261183116381,0.01059455297568014,-0.002738155053010849,0.3817610658770768,52.95,50,49.15,50,,51.05,[209],313.0,81.3,1.681400899524e+18,1.0,-0.35,,,
1509,0.21484041728920425,1831,246.575,,,1.6881552e+18,,,,,10.5,,,call,american,2025-01-17,100,235.0,,0.3698693917072941,0.007383950764852376,-0.025043761528233757,1.019949355818877,12.85,670,10.3,795,,11.575,[232],312.0,10.5,1.6881543786223795e+18,10.0,52.275,,,
1248,0.21498461630491478,612,188.15,,,1.6881552e+18,,,,,22.3,,,put,american,2024-06-21,100,210.0,,-0.5938077312769038,0.012605300135748947,-0.012571706792248174,0.6674440898189254,22.4,60,21.3,49,,21.85,[209],313.0,22.3,1.688145916262902e+18,1.0,-6.15,,,
907,0.21519016674010585,189,280.085,,,1.6881552e+18,,,,,0.07,,,call,american,2023-12-15,100,280.0,,0.009051602343500423,0.0008563750228127115,-0.002259393314766331,0.04832654823112959,0.11,338,0.06,287,,0.085,[227],304.0,0.07,1.6881528447777142e+18,1.0,85.785,,,
1353,0.2152182717453308,1,192.525,,,1.6881552e+18,,,,,37.65,,,put,american,2024-09-20,100,230.0,,-0.7860298396166848,0.01286783735882526,-0.00638561736881677,0.5748436903311636,38.85,230,36.1,289,,37.475,[209],319.0,37.65,1.6881515809907965e+18,1.0,-1.78,,,
1754,0.21554121740607884,1,193.125,,,1.6875504e+18,,,,,57.95,,,put,american,2025-12-19,100,245.0,,-0.8283866255665081,0.010884398572018679,-0.0024234665702493586,0.5977801429204397,53.25,58,50.5,65,,51.875,[209],303.0,57.95,1.687544695877e+18,1.0,-1.18,,,
1403,0.2156460004935875,906,245.9,,,1.6881552e+18,,,,,11.0,,,call,american,2024-12-20,100,235.0,,0.35969035800358923,0.007498847422705646,-0.025297439340439598,0.9973281258380942,11.5,318,10.3,33,,10.9,[209],316.0,11.0,1.6881548900562266e+18,1.0,51.6,,,
1195,0.21595219189820303,3829,220.725,,,1.6881552e+18,,,,,16.1,,,call,american,2024-06-21,100,205.0,,0.5215169240484602,0.009681158211783019,-0.0338913962769437,0.7785047132017584,16.35,338,15.1,1329,,15.725,[232],312.0,16.1,1.6881550897547177e+18,23.0,26.425,,,
1453,0.21630224944548468,216,189.375,,,1.6881552e+18,,,,,31.2,,,put,american,2024-12-20,100,220.0,,-0.6487960888019217,0.01155696920889817,-0.007820851168390318,0.7975812043028343,31.5,75,29.75,214,,30.625,[209],319.0,31.2,1.6881453627614753e+18,1.0,-4.93,,,
1707,0.21631306548514245,195,262.0,,,1.6881552e+18,,,,,17.1,,,call,american,2025-12-19,100,245.0,,0.4193777459728563,0.005967813277921969,-0.022324149739043828,1.2985650297952418,18.6,227,15.4,69,,17.0,[209],313.0,17.1,1.6881531517155423e+18,1.0,67.7,,,
1092,0.21639666791303974,4026,214.45,,,1.6881552e+18,,,,,14.55,,,call,american,2024-03-15,100,200.0,,0.5407809107650429,0.01129423604836981,-0.03853882424242136,0.6484606319104179,14.6,146,14.3,146,,14.45,[209],304.0,14.55,1.6881549779287905e+18,1.0,20.15,,,
1657,0.2165227943107404,3,190.85,,,1.6881552e+18,,,,,40.1,,,put,american,2025-06-20,100,230.0,,-0.7085173494537563,0.011454724186843793,-0.004958256291910596,0.8081809503361279,40.55,72,37.75,33,,39.15,[209],303.0,40.1,1.6881486942066465e+18,1.0,-3.45,,,
1610,0.21658524703565832,560,247.3,,,1.6881552e+18,,,,,17.65,,,call,american,2025-06-20,100,230.0,,0.45160638656008495,0.00670955706076188,-0.02490248562021816,1.0865695448938635,18.0,2,16.6,70,,17.3,[209],303.0,17.65,1.688153987200356e+18,2.0,53.0,,,
890,0.21718976492244352,8142,207.95,,,1.6881552e+18,,,,,12.8,,,call,american,2023-12-15,100,195.0,,0.5740199403903118,0.014006448029321909,-0.04637322233086355,0.5094457102613985,13.4,555,12.5,5,,12.95,[209],313.0,12.8,1.688155163555523e+18,1.0,13.65,,,
1612,0.2173892501899614,51,254.275,,,1.6881552e+18,,,,,13.9,,,call,american,2025-06-20,100,240.0,,0.3954938571342697,0.006571812864212964,-0.023735448363051557,1.154820270159828,15.15,190,13.4,216,,14.275,[232],302.0,13.9,1.6881342444512666e+18,1.0,59.975,,,
1401,0.21740575606967674,295,239.2,,,1.6881552e+18,,,,,13.92,,,call,american,2024-12-20,100,225.0,,0.4284546516795085,0.00767775350061393,-0.02725328910542169,0.9338232133148229,15.05,643,13.35,638,,14.2,[232],308.0,13.92,1.6881502972338048e+18,1.0,44.9,,,
1709,0.21749511686536607,699,273.675,,,1.6881552e+18,,,,,12.9,,,call,american,2025-12-19,100,260.0,,0.3559074058567086,0.005626888305222066,-0.02055874996996072,1.0821229679368383,14.9,306,12.45,158,,13.675,[209],316.0,12.9,1.68815238213694e+18,2.0,79.375,,,
1614,0.21756704600253685,1672,261.975,,,1.6881552e+18,,,,,11.55,,,call,american,2025-06-20,100,250.0,,0.34685212275615973,0.006260406707249231,-0.022130038376435946,0.9378285499927962,12.6,90,11.35,5,,11.975,[209],313.0,11.55,1.6881549332781274e+18,5.0,67.675,,,
1112,0.21783837870416498,261,310.1,,,1.6881552e+18,,,,,0.1,,,call,american,2024-03-15,100,310.0,,0.008667838295075747,0.000661133131684566,-0.001819613851278443,0.0681826053930355,0.14,382,0.06,171,,0.1,[227],302.0,0.1,1.6881542657427948e+18,5.0,115.8,,,
1656,0.21791892303881988,9,189.5,,,1.6881552e+18,,,,,36.45,,,put,american,2025-06-20,100,225.0,,-0.655328079543604,0.010806195713690226,-0.00553705202668371,0.8509959624561254,36.7,55,34.3,115,,35.5,[209],313.0,36.45,1.6881457567886042e+18,1.0,-4.8,,,
528,0.21794738035925634,2788,230.11,,,1.6881552e+18,,,,,0.1,,,call,american,2023-08-18,100,230.0,,0.019561555147747607,0.0030915353560544245,-0.008055889596933232,0.045688075975229385,0.12,118,0.1,61,,0.11,[209],301.0,0.1,1.6881551520469732e+18,10.0,35.81,,,
792,0.21796570620644753,13373,204.5,,,1.6881552e+18,,,,,14.41,,,call,american,2023-11-17,100,190.0,,0.6394587743326237,0.014419849955736206,-0.049015307799375914,0.44939949742702967,15.45,191,13.55,1065,,14.5,[233],309.0,14.41,1.6881551750185242e+18,20.0,10.2,,,
1659,0.21805843983396797,0,192.825,,,1.6881552e+18,,,,,48.3,,,put,american,2025-06-20,100,240.0,,-0.8010761106313331,0.01159215869388602,-0.002965866873441979,0.5196805900484904,48.75,84,45.6,46,,47.175,[209],303.0,48.3,1.6881487518571756e+18,1.0,-1.48,,,
749,0.2184350355503857,6,194.125,,,1.6875504e+18,,,,,39.0,,,put,american,2023-10-20,100,225.0,,-0.9348729679238811,0.012372063815737489,-0.006310979316416978,0.11351931801398991,32.2,1,29.55,1,,30.875,[209],313.0,39.0,1.687527447814e+18,3.0,-0.175,,,
987,0.2184593155100034,20036,209.55,,,1.6881552e+18,,,,,14.35,,,call,american,2024-01-19,100,195.0,,0.5828522722141999,0.012602508796163555,-0.04330392282766546,0.5573651672722439,14.75,107,14.35,1,,14.55,[209],303.0,14.35,1.6881551994419361e+18,1.0,15.25,,,
1510,0.21850832133756826,1144,250.725,,,1.6881552e+18,,,,,10.0,,,call,american,2025-01-17,100,240.0,,0.3455981634268601,0.0070678068228006005,-0.024397143140119478,0.8001263668728741,11.45,13,10.0,1,,10.725,[209],313.0,10.0,1.6881527006001508e+18,1.0,56.425,,,
1609,0.21864168182486382,474,244.075,,,1.6881552e+18,,,,,19.23,,,call,american,2025-06-20,100,225.0,,0.4813588357224498,0.006705944448274482,-0.025686381961686724,1.0494746301325606,20.35,151,17.8,264,,19.075,[227],302.0,19.23,1.6881510358867581e+18,1.0,49.775,,,
1507,0.21887834233116646,2899,240.1,,,1.6881552e+18,,,,,15.36,,,call,american,2025-01-17,100,225.0,,0.438774977955753,0.0074665522005722745,-0.02711382512784241,0.9522563274627006,15.7,311,14.5,223,,15.1,[240],323.0,15.36,1.6881548903339738e+18,2.0,45.8,,,
1456,0.21889638170358602,0,192.725,,,1.6881552e+18,,,,,42.55,,,put,american,2024-12-20,100,235.0,,-0.7977629149383756,0.01233812373541384,-0.005170526435173574,0.5974232516552134,43.75,301,40.8,156,,42.275,[219],313.0,42.55,1.6881456086936525e+18,1.0,-1.58,,,
1611,0.21934557807681107,126,251.05,,,1.6881552e+18,,,,,15.68,,,call,american,2025-06-20,100,235.0,,0.4256536405350472,0.006572385483913084,-0.024519410191606167,1.1171235828953094,17.0,240,15.1,210,,16.05,[232],312.0,15.68,1.6881533820609766e+18,1.0,56.75,,,
1400,0.21948483160903068,730,235.95,,,1.6881552e+18,,,,,16.0,,,call,american,2024-12-20,100,220.0,,0.46309685042415183,0.0077258649312369745,-0.028338453644536944,0.9016765538734951,16.5,10,15.4,1,,15.95,[209],316.0,16.0,1.6881546175220777e+18,1.0,41.65,,,
437,0.21957893880849733,2630,198.05,,,1.6881552e+18,,,,,8.0,,,call,american,2023-08-04,100,190.0,,0.6676168457557221,0.02848691618416678,-0.08619604610540742,0.2255328407354017,8.85,19,7.25,110,,8.05,[209],313.0,8.0,1.6881551994403622e+18,1.0,3.75,,,
438,0.21984698961261123,5565,200.25,,,1.6881552e+18,,,,,5.08,,,call,american,2023-08-04,100,195.0,,0.5167805280084691,0.031148062936173223,-0.08973006054252891,0.23419172717750641,5.6,66,4.9,1,,5.25,[227],300.0,5.08,1.688155122425687e+18,1.0,5.95,,,
479,0.21988482775133877,188,189.8,,,1.6881552e+18,,,,,5.2,,,put,american,2023-08-04,100,195.0,,-0.49172216795320883,0.03205150665890551,-0.0674235808877634,0.23384233442088612,5.3,45,5.1,42,,5.2,[209],316.0,5.2,1.688155192203959e+18,1.0,-4.5,,,
1706,0.2198953792926013,480,259.0,,,1.6881552e+18,,,,,18.75,,,call,american,2025-12-19,100,240.0,,0.4475904465827775,0.005896228080911672,-0.02304234816486218,1.2533947827007546,19.85,170,18.15,169,,19.0,[209],307.0,18.75,1.6881534882364472e+18,1.0,64.7,,,
1038,0.21993981990221695,7545,181.225,,,1.6881552e+18,,,,,8.7,,,put,american,2024-01-19,100,190.0,,-0.37518493024076743,0.012930203704864602,-0.021961951308549107,0.540582880863343,8.9,326,8.65,671,,8.775,[227],312.0,8.7,1.6881551699481446e+18,1.0,-13.1,,,
202,0.2199907954047228,0,193.8,,,1.6881552e+18,,,,,9.13,,,put,american,2023-07-14,100,202.5,,-0.841227667572842,0.03359359363894434,-0.062354494561322436,0.09546287445201605,9.5,23,7.9,28,,8.7,[232],312.0,9.13,1.6881534535425874e+18,1.0,-0.5,,,
1007,0.22013799034749848,26763,300.065,,,1.6881552e+18,,,,,0.06,,,call,american,2024-01-19,100,300.0,,0.006400411714768252,0.0005607822111036548,-0.0015522513668719139,0.02091342294168122,0.07,45,0.06,324,,0.065,[209],302.0,0.06,1.6881546366270587e+18,70.0,105.765,,,
1349,0.2201445012188645,984,186.7,,,1.6881552e+18,,,,,23.85,,,put,american,2024-09-20,100,210.0,,-0.5649215783170318,0.011250463594789652,-0.01113754656266384,0.8229948240851221,25.2,154,21.4,303,,23.3,[209],322.0,23.85,1.688145604305972e+18,1.0,-7.6,,,
