,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
472,0.7392725194036713,532,31.98,,,1.6881552e+18,,,,,0.79,,,call,american,2023-08-18,100,31.25,,0.21836748516125573,0.04545881542066065,-0.02079224467767142,0.026703155361453543,0.8,384,0.66,153,,0.73,[232],313.0,0.79,1.688151493429301e+18,1.0,7.66,,,
523,0.7400237433502526,1018,23.55,,,1.687896e+18,,,,,7.1,,,put,american,2023-08-18,100,30.0,,-0.7437524570166902,0.05226819074688139,-0.019821180628399146,0.025795990372628808,6.8,98,6.1,385,,6.45,[209],313.0,7.1,1.687889682452e+18,10.0,-0.77,,,
896,0.7401629920390319,447,44.025,,,1.6881552e+18,,,,,1.52,,,call,american,2024-01-19,100,42.5,,0.2436829576447049,0.02348104892419667,-0.011093948206055474,0.06314823551262436,1.63,325,1.42,1,,1.525,[209],316.0,1.52,1.6881489012220503e+18,3.0,19.705,,,
680,0.7404493705537767,20,16.19,,,1.6873776e+18,,,,,0.97,,,put,american,2023-10-20,100,17.0,,-0.13246588803970796,0.021826793604148645,-0.009167607826719755,0.027923722996421617,0.9,78,0.72,43,,0.81,[232],312.0,0.97,1.687368204331e+18,10.0,-8.13,,,
512,0.7409220720705462,398,16.11,,,1.6881552e+18,,,,,0.13,,,put,american,2023-08-18,100,16.25,,-0.046453041249713424,0.015129611172896311,-0.0065626349921141134,0.007016585027260967,0.19,379,0.09,848,,0.14,[232],301.0,0.13,1.6881424386219041e+18,1.0,-8.21,,,
753,0.7412260072437218,4,20.025,,,1.6873776e+18,,,,,4.28,,,put,american,2023-11-17,100,24.0,,-0.38849260485579623,0.03579244637482107,-0.014134830797098359,0.05689323508154396,4.25,172,3.7,240,,3.975,[227],309.0,4.28,1.687361481683e+18,1.0,-4.3,,,
366,0.7417498774338052,11,23.975,,,1.687896e+18,,,,,7.0,,,put,american,2023-07-28,100,30.0,,-0.8315682238512465,0.05465923747883383,-0.02074551415868973,0.018788438630652382,6.4,28,5.65,174,,6.025,[209],312.0,7.0,1.687874431886e+18,1.0,-0.345,,,
564,0.7423793078045317,419,24.675,,,1.6880688e+18,,,,,10.57,,,call,american,2023-09-15,100,15.0,,0.9501640017342908,0.012650746599982485,-0.007524285166544469,0.014406389467192367,10.1,349,9.25,27,,9.675,[227],323.0,10.57,1.6880541725583585e+18,2.0,0.355,,,
689,0.7431840872900727,1251,21.2,,,1.6879824e+18,,,,,4.94,,,put,american,2023-10-20,100,26.0,,-0.47423331680233766,0.04113513945153029,-0.01620192265652141,0.05352423445431434,5.05,86,4.55,307,,4.8,[227],309.0,4.94,1.687962046193e+18,2.0,-3.12,,,
215,0.7432436053567468,87,28.965,,,1.6881552e+18,,,,,0.47,,,call,american,2023-07-21,100,28.5,,0.20853016841916588,0.06840679427494303,-0.03127352533265047,0.01640882309679436,0.52,183,0.41,59,,0.465,[209],313.0,0.47,1.6881529711739167e+18,1.0,4.645,,,
944,0.7434747407578276,314,16.525,,,1.6881552e+18,,,,,2.22,,,put,american,2024-01-19,100,18.75,,-0.21561574989793605,0.022219548994134402,-0.008973154986033266,0.05118283574937407,2.38,46,2.07,232,,2.225,[209],313.0,2.22,1.68815074035341e+18,1.0,-7.8,,,
321,0.7436673001292365,9,30.01,,,1.6878096e+18,,,,,0.43,,,call,american,2023-07-28,100,29.5,,0.20090655624801754,0.05747796969839951,-0.02638191424363214,0.019438133122493016,0.61,141,0.41,130,,0.51,[209],300.0,0.43,1.687803193554e+18,1.0,5.69,,,
745,0.7438516586811957,28,15.18,,,1.686168e+18,,,,,1.24,,,put,american,2023-11-17,100,16.0,,-0.11926314645575395,0.01801472139306174,-0.00759267687021818,0.02993781032430395,0.91,11,0.73,55,,0.82,[209],301.0,1.24,1.68614979579e+18,27.0,-9.14,,,
797,0.7445158034568369,787,41.425,,,1.6881552e+18,,,,,1.48,,,call,american,2023-12-15,100,40.0,,0.24383714127840725,0.02565710991575249,-0.012203923914286733,0.055851313892590244,1.55,101,1.3,32,,1.425,[227],323.0,1.48,1.6881536708073687e+18,2.0,17.105,,,
681,0.7446241828759091,73,16.95,,,1.6881552e+18,,,,,1.02,,,put,american,2023-10-20,100,18.0,,-0.16383973801086152,0.02545138489284505,-0.010772418624025707,0.030496846111393215,1.16,11,0.94,180,,1.05,[232],308.0,1.02,1.6881340807964308e+18,2.0,-7.37,,,
605,0.7447786980175075,159,17.305,,,1.6880688e+18,,,,,0.66,,,put,american,2023-09-15,100,18.0,,-0.13931238937558688,0.02712462990475315,-0.011651248202206201,0.024093656804446723,0.77,1,0.62,209,,0.695,[232],302.0,0.66,1.6880649789362345e+18,1.0,-7.01,,,
756,0.7451320081878005,1383,21.125,,,1.6867728e+18,,,,,5.9,,,put,american,2023-11-17,100,27.0,,-0.49035370627925395,0.03701073947244462,-0.014247638734398462,0.06068231674563217,6.15,88,5.6,287,,5.875,[209],304.0,5.9,1.686751194078e+18,2.0,-3.19,,,
897,0.745614200293182,132,45.155,,,1.6868592e+18,,,,,1.87,,,call,american,2024-01-19,100,43.75,,0.22794597749469425,0.022592997341749087,-0.010811042661968258,0.06418215943155388,1.54,82,1.27,60,,1.405,[209],315.0,1.87,1.6868421643e+18,2.0,20.835,,,
734,0.745925715737373,14,39.315,,,1.6879824e+18,,,,,1.3,,,call,american,2023-11-17,100,38.0,,0.2420873067571747,0.027959534353949992,-0.013290007975426224,0.04978903227478841,1.42,39,1.21,4,,1.315,[209],323.0,1.3,1.687982005587e+18,1.0,14.995,,,
658,0.7461803506268087,69,34.59,,,1.6879824e+18,,,,,1.62,,,call,american,2023-10-20,100,33.0,,0.30455347312667075,0.03566855796399376,-0.016949787985077295,0.041255350487889794,1.7,112,1.48,41,,1.59,[209],316.0,1.62,1.687981996377e+18,12.0,10.27,,,
635,0.7463435673014701,33,24.5,,,1.6873776e+18,,,,,14.7,,,call,american,2023-10-20,100,10.0,,0.9928061009026432,0.0020031763697779905,-0.0022447815268570007,0.003931447084714024,14.95,130,14.05,14,,14.5,[209],315.0,14.7,1.687372578628e+18,1.0,0.18,,,
320,0.7464712129108543,223,29.595,,,1.6881552e+18,,,,,0.61,,,call,american,2023-07-28,100,29.0,,0.2267966362493286,0.06159530443730316,-0.02851263809275781,0.019239489134937924,0.65,159,0.54,2,,0.595,[209],303.0,0.61,1.6881506798708227e+18,3.0,5.275,,,
611,0.7471954726155866,468,21.015,,,1.6881552e+18,,,,,2.93,,,put,american,2023-09-15,100,24.0,,-0.4091793174521603,0.04832783726156382,-0.020115681862034048,0.04268877853061906,3.15,155,2.82,281,,2.985,[227],301.0,2.93,1.688154343063345e+18,1.0,-3.3,,,
755,0.7476300623631122,4,20.75,,,1.6881552e+18,,,,,4.99,,,put,american,2023-11-17,100,26.0,,-0.4559642877598876,0.03650910709762102,-0.014334996868082055,0.05949100688401684,5.55,23,4.95,295,,5.25,[233],309.0,4.99,1.6881369919323103e+18,1.0,-3.57,,,
1116,0.7481386579273466,1,20.675,,,1.6862544e+18,,,,,19.35,,,put,american,2024-10-18,100,37.0,,-0.53135878377889,0.02236670210830584,-0.006221674708882658,0.10618661433058671,18.15,44,14.5,483,,16.325,[209],313.0,19.35,1.686247434181e+18,1.0,-3.64,,,
363,0.7483999248199497,0,23.725,,,,,,,,,,,put,american,2023-07-28,100,28.5,,-0.7528519079248674,0.06672972677240666,-0.02710581128182339,0.01890970728503874,5.2,76,4.35,84,,4.775,,,,,,-0.595,,,
612,0.7490052249813953,408,21.425,,,1.6881552e+18,,,,,3.44,,,put,american,2023-09-15,100,25.0,,-0.4561100892402309,0.04903414379975267,-0.020303849268301484,0.04367822760566318,3.75,20,3.4,314,,3.575,[232],308.0,3.44,1.6881397351904305e+18,2.0,-2.89,,,
659,0.7491771497724762,21,35.465,,,1.6880688e+18,,,,,1.56,,,call,american,2023-10-20,100,34.0,,0.2837458198350994,0.034071235610382535,-0.016298540366314274,0.041956107360461,1.57,104,1.36,47,,1.465,[232],312.0,1.56,1.6880454169273395e+18,2.0,11.145,,,
688,0.7492162927184755,981,20.8,,,1.6881552e+18,,,,,4.02,,,put,american,2023-10-20,100,25.0,,-0.435335020008116,0.040467505339447714,-0.01641373899217712,0.05235047048072138,4.45,30,3.95,311,,4.2,[233],309.0,4.02,1.688136175207834e+18,4.0,-3.52,,,
831,0.7492481694167688,1022,18.875,,,1.6881552e+18,,,,,3.35,,,put,american,2023-12-15,100,22.5,,-0.33030068579604993,0.030098718080040054,-0.012140085581173363,0.05956319275158143,3.85,217,3.4,320,,3.625,[209],301.0,3.35,1.6881527137130757e+18,5.0,-5.44,,,
945,0.7495949002420765,1359,17.25,,,1.6879824e+18,,,,,2.64,,,put,american,2024-01-19,100,20.0,,-0.2518754997299434,0.024325683204683306,-0.009908983022486453,0.06061583177900101,2.95,13,2.55,472,,2.75,[209],301.0,2.64,1.687982112379e+18,11.0,-7.07,,,
606,0.7499426290412268,359,18.065,,,1.6880688e+18,,,,,0.93,,,put,american,2023-09-15,100,19.0,,-0.1768788470596531,0.03201396562483966,-0.013894636321905574,0.032541348733527965,1.03,8,0.84,471,,0.935,[209],301.0,0.93,1.6880613376332216e+18,10.0,-6.25,,,
943,0.7505249181415471,6269,15.7,,,1.6880688e+18,,,,,1.75,,,put,american,2024-01-19,100,17.5,,-0.18144644816222583,0.01971436990216002,-0.008189164638563534,0.048996132034280764,1.96,14,1.64,419,,1.8,[232],308.0,1.75,1.6880485716424443e+18,35.0,-8.62,,,
830,0.7508485743510981,34,18.245,,,1.6873776e+18,,,,,3.15,,,put,american,2023-12-15,100,21.25,,-0.28972960490477684,0.02834949202872263,-0.011619156439636739,0.05758180815396989,3.2,45,2.81,60,,3.005,[209],323.0,3.15,1.687365174841e+18,15.0,-6.07,,,
19,0.751392706214381,162,24.595,,,1.6881552e+18,,,,,2.0,,,call,american,2023-07-07,100,22.5,,0.8093300578969044,0.11889438821024628,-0.05683530526531005,0.0077832386476361795,2.39,195,1.8,19,,2.095,[209],316.0,2.0,1.68815433708618e+18,5.0,0.275,,,
679,0.7516623289457103,54,15.385,,,1.6880688e+18,,,,,0.6,,,put,american,2023-10-20,100,16.0,,-0.10474181505517428,0.018222612234000676,-0.00793067167384842,0.02692808551478089,0.69,52,0.54,128,,0.615,[233],302.0,0.6,1.688059820310145e+18,4.0,-8.93,,,
1081,0.7529522584328335,4,17.925,,,1.6878096e+18,,,,,8.4,,,put,american,2024-07-19,100,25.0,,-0.3513618598646882,0.021007712686725293,-0.007591187655652944,0.09100303849424952,8.0,37,6.15,312,,7.075,[232],308.0,8.4,1.68780140095e+18,3.0,-6.39,,,
365,0.7532360857668723,0,23.875,,,,,,,,,,,put,american,2023-07-28,100,29.5,,-0.8010723830901681,0.05863041483796627,-0.023492467161252584,0.01908224916676956,6.05,90,5.2,176,,5.625,,,,,,-0.445,,,
828,0.7543451082159274,76,16.79,,,1.6880688e+18,,,,,1.91,,,put,american,2023-12-15,100,18.75,,-0.21145054748736605,0.02369979282958652,-0.00999592520166308,0.0468161605183458,2.13,51,1.79,203,,1.96,[209],325.0,1.91,1.6880515685313661e+18,1.0,-7.53,,,
735,0.7543769503830249,14,40.225,,,1.687896e+18,,,,,1.04,,,call,american,2023-11-17,100,39.0,,0.22748720602164177,0.02678269365716034,-0.012997985137853328,0.05048997382396453,1.33,19,1.12,22,,1.225,[209],313.0,1.04,1.687895216346e+18,1.0,15.905,,,
948,0.7544558113194382,319,19.05,,,1.6869456e+18,,,,,5.15,,,put,american,2024-01-19,100,23.75,,-0.3622930758729226,0.028605220774715615,-0.011397216688072193,0.0670316243037999,5.0,45,4.4,393,,4.7,[236],322.0,5.15,1.686932937348e+18,1.0,-5.27,,,
613,0.7549714892151944,43,21.775,,,1.6881552e+18,,,,,4.0,,,put,american,2023-09-15,100,26.0,,-0.5011174475981467,0.04882300483274292,-0.020322305157456196,0.04466305131018624,4.45,135,4.0,197,,4.225,[233],308.0,4.0,1.6881491893634568e+18,1.0,-2.55,,,
690,0.7553064738537146,13,21.5,,,1.6868592e+18,,,,,5.82,,,put,american,2023-10-20,100,27.0,,-0.5096502660795682,0.04077719396284936,-0.01642880568078369,0.05454754395195744,5.8,11,5.2,280,,5.5,[233],304.0,5.82,1.686845360356e+18,1.0,-2.82,,,
898,0.7554892065586281,589,46.315,,,1.6881552e+18,,,,,1.35,,,call,american,2024-01-19,100,45.0,,0.2153594032112781,0.02173987797587487,-0.010658785102642667,0.06512910759191433,1.44,73,1.19,5,,1.315,[209],304.0,1.35,1.6881551875079096e+18,1.0,21.995,,,
660,0.7555920558037272,339,36.355,,,1.6881552e+18,,,,,1.45,,,call,american,2023-10-20,100,35.0,,0.2646642900679362,0.03245902123748351,-0.015769440432037946,0.042633068918185676,1.45,102,1.26,38,,1.355,[227],312.0,1.45,1.6881499137395935e+18,6.0,12.035,,,
524,0.7559084574468122,80,23.7,,,1.6860816e+18,,,,,8.06,,,put,american,2023-08-18,100,31.25,,-0.7834468448295545,0.04675024261908509,-0.017985723013268846,0.026060098168741597,7.9,70,7.2,198,,7.55,[232],308.0,8.06,1.686066671729e+18,1.0,-0.62,,,
950,0.7567869718982325,128,19.975,,,1.6867728e+18,,,,,6.35,,,put,american,2024-01-19,100,26.25,,-0.4312913071823341,0.029870898234279724,-0.011619376674662625,0.07081525701617038,6.6,6,5.95,363,,6.275,[209],301.0,6.35,1.686759410556e+18,2.0,-4.34,,,
798,0.756940305816598,52,42.585,,,1.6880688e+18,,,,,1.44,,,call,american,2023-12-15,100,41.25,,0.22956002196057052,0.024500516319840848,-0.012020307957637566,0.05674282589391519,1.48,183,1.19,43,,1.335,[209],303.0,1.44,1.68805391223954e+18,2.0,18.265,,,
1115,0.7569684523279617,0,20.175,,,,,,,,,,,put,american,2024-10-18,100,35.0,,-0.499288749070828,0.02182940906309168,-0.006533190869512011,0.10339865448359568,16.65,125,13.0,487,,14.825,,,,,,-4.14,,,
899,0.7576958616743455,69,47.495,,,1.6879824e+18,,,,,0.91,,,call,american,2024-01-19,100,46.25,,0.20491795589213313,0.02092375455277899,-0.010310865886572606,0.04407657945436174,1.38,343,1.11,16,,1.245,[209],301.0,0.91,1.687966799939e+18,4.0,23.175,,,
28,0.7578262096519846,2008,27.17,,,1.6881552e+18,,,,,0.17,,,call,american,2023-07-07,100,27.0,,0.14686901874637862,0.10037182725968541,-0.04718402001443744,0.008665238340634738,0.18,39,0.16,23,,0.17,[209],316.0,0.17,1.6881551474370532e+18,2.0,2.85,,,
829,0.7579412149858157,348,17.565,,,1.6881552e+18,,,,,2.3,,,put,american,2023-12-15,100,20.0,,-0.2500055283248205,0.026323512096118877,-0.011132807936696965,0.04938288355155948,2.6,170,2.27,169,,2.435,[209],303.0,2.3,1.6881421666756017e+18,10.0,-6.75,,,
744,0.7579864408177108,79,14.37,,,1.6863408e+18,,,,,1.11,,,put,american,2023-11-17,100,15.0,,-0.09508086252544576,0.015078412194986866,-0.0066404352626976935,0.028813247483905968,0.71,65,0.55,124,,0.63,[227],308.0,1.11,1.686319367261e+18,1.0,-9.95,,,
902,0.7582189289746325,3059,51.01,,,1.6881552e+18,,,,,1.0,,,call,american,2024-01-19,100,50.0,,0.17120375651648986,0.018481142527139467,-0.009098604629076678,0.04610496425833555,1.02,1,1.0,4,,1.01,[227],304.0,1.0,1.6881550279519672e+18,1.0,26.69,,,
900,0.7586203935878822,173,48.67,,,1.6879824e+18,,,,,1.11,,,call,american,2024-01-19,100,47.5,,0.19402009316709343,0.020112900274770765,-0.00992815334602946,0.04474461240115399,1.31,363,1.03,17,,1.17,[232],312.0,1.11,1.687982143427e+18,1.0,24.35,,,
949,0.7586626552913289,4099,19.525,,,1.6881552e+18,,,,,5.5,,,put,american,2024-01-19,100,25.0,,-0.3971710868576503,0.0293198211905227,-0.011656612686559315,0.06898686961907988,5.8,14,5.15,435,,5.475,[209],313.0,5.5,1.6881548752119997e+18,20.0,-4.8,,,
579,0.7590548952118699,9691,31.635,,,1.6881552e+18,,,,,1.59,,,call,american,2023-09-15,100,30.0,,0.34337888214714596,0.04396323167768194,-0.021501520183730718,0.04251621378214862,1.68,1,1.59,2,,1.635,[209],313.0,1.59,1.6881551970392768e+18,2.0,7.315,,,
1491,0.7591039159183327,31887,6.52,,,1.6881552e+18,,,,,0.51,,,call,american,2024-01-19,100,6.0,,0.3983946819076307,0.15932867049050436,-0.002505266597514442,0.01272973854388181,0.55,1,0.49,1,,0.52,[209],303.0,0.51,1.688153718853237e+18,2.0,2.22,,,
417,0.7594742844518796,0,16.885,,,,,,,,,,,put,american,2023-08-04,100,17.0,,-0.04491120977163129,0.016984272402368553,-0.007778150434715789,0.006079673244481066,0.22,58,0.01,129,,0.115,,,,,,-7.43,,,
832,0.7600531131068566,15,19.425,,,1.6862544e+18,,,,,6.1,,,put,american,2023-12-15,100,23.75,,-0.3704088895379993,0.031339794945357,-0.012893206168614753,0.06146835032235295,4.55,1,4.1,75,,4.325,[209],313.0,6.1,1.686248903824e+18,1.0,-4.89,,,
827,0.76053965662336,99,15.965,,,1.687896e+18,,,,,1.7,,,put,american,2023-12-15,100,17.5,,-0.1745931650912632,0.020911792194116062,-0.009048048742962323,0.04491267665308438,1.68,55,1.39,179,,1.535,[209],316.0,1.7,1.687889411652e+18,1.0,-8.35,,,
951,0.7614482171344727,333,20.375,,,1.6878096e+18,,,,,8.0,,,put,american,2024-01-19,100,27.5,,-0.46423633406812753,0.03016862639553699,-0.011704382557573074,0.07256734366157666,7.5,47,6.75,392,,7.125,[209],302.0,8.0,1.687803401638e+18,3.0,-3.94,,,
251,0.7617742305693396,14,18.405,,,1.6881552e+18,,,,,0.09,,,put,american,2023-07-21,100,18.5,,-0.04870198212319772,0.023611509748423874,-0.01093081839934384,0.004910819023157149,0.1,13,0.09,12,,0.095,[209],319.0,0.09,1.6881451339566897e+18,40.0,-5.91,,,
1573,0.761928483556952,491,17.455,,,1.6881552e+18,,,,,0.42,,,call,american,2025-06-20,100,17.0,,0.2542846735053065,0.06854839022165708,-0.0011190205156572386,0.01953135958859204,0.56,1,0.35,2,,0.455,[209],313.0,0.42,1.688142737451357e+18,5.0,13.155,,,
833,0.7620087238917811,386,19.925,,,1.6873776e+18,,,,,5.25,,,put,american,2023-12-15,100,25.0,,-0.409045023905159,0.03221674180686334,-0.013149827876519068,0.06328360316519828,5.35,60,4.8,73,,5.075,[232],308.0,5.25,1.687374365147e+18,12.0,-4.39,,,
942,0.7621274505483392,99,14.855,,,1.6879824e+18,,,,,1.39,,,put,american,2024-01-19,100,16.25,,-0.14877734491916667,0.0172507976616195,-0.007472865190798195,0.04688042808889772,1.54,14,1.25,272,,1.395,[209],322.0,1.39,1.687978899247e+18,7.0,-9.46,,,
757,0.7624040170081413,540,21.375,,,1.6859952e+18,,,,,7.23,,,put,american,2023-11-17,100,28.0,,-0.5196020213667047,0.03650735710896001,-0.014594232274885764,0.061588427444701395,6.95,11,6.3,102,,6.625,[209],325.0,7.23,1.685975615844e+18,1.0,-2.94,,,
275,0.7627107229864062,73,24.175,,,1.6868592e+18,,,,,7.4,,,put,american,2023-07-21,100,31.0,,-0.9045308738359277,0.042846780136026295,-0.016211065539685675,0.010783345148850359,7.15,6,6.5,266,,6.825,[209],301.0,7.4,1.686843115368e+18,2.0,-0.145,,,
661,0.7629563202929848,29,37.25,,,1.6881552e+18,,,,,1.37,,,call,american,2023-10-20,100,36.0,,0.24645409834133591,0.03090012615598888,-0.015280961909186213,0.04329764133833062,1.35,126,1.15,45,,1.25,[235],301.0,1.37,1.688139177676277e+18,20.0,12.93,,,
167,0.7630119987398117,0,24.275,,,1.6866864e+18,,,,,6.16,,,put,american,2023-07-14,100,31.0,,-0.9540226393934648,0.03224514333044617,-0.011067057956600039,0.0048004903170740685,7.15,79,6.3,122,,6.725,[232],308.0,6.16,1.686663470363e+18,5.0,-0.045,,,
604,0.7631701024178432,118,16.48,,,1.6875504e+18,,,,,0.57,,,put,american,2023-09-15,100,17.0,,-0.10816292484234881,0.02223702140733791,-0.010081062920605587,0.023306972013979365,0.59,112,0.45,235,,0.52,[227],312.0,0.57,1.687538817586e+18,1.0,-7.84,,,
322,0.7638525789808308,644,30.47,,,1.6881552e+18,,,,,0.5,,,call,american,2023-07-28,100,30.0,,0.18491197052985886,0.05334876005721406,-0.025799286891790334,0.019608002485684367,0.53,37,0.41,45,,0.47,[209],313.0,0.5,1.6881550708997307e+18,2.0,6.15,,,
901,0.7650266582854152,101,49.87,,,1.6879824e+18,,,,,0.95,,,call,american,2024-01-19,100,48.75,,0.18580282369289045,0.019352729888952123,-0.009705701343969862,0.045347166183021086,1.25,283,0.99,81,,1.12,[227],323.0,0.95,1.687962276873e+18,30.0,25.55,,,
216,0.7650342883234211,687,29.42,,,1.6881552e+18,,,,,0.41,,,call,american,2023-07-21,100,29.0,,0.1883187025262291,0.06254370702091017,-0.030253415161580553,0.016560153102025032,0.44,20,0.4,1,,0.42,[209],313.0,0.41,1.6881545336899855e+18,1.0,5.1,,,
941,0.7658388563957994,3177,13.925,,,1.6881552e+18,,,,,1.07,,,put,american,2024-01-19,100,15.0,,-0.11962319395716538,0.014604250404993675,-0.006430420740151,0.034299863809939664,1.16,44,0.99,161,,1.075,[209],307.0,1.07,1.688151265619015e+18,2.0,-10.4,,,
1572,0.7664982347209359,133,15.54,,,1.6881552e+18,,,,,0.5,,,call,american,2025-06-20,100,15.0,,0.2930229882603888,0.07385057233166228,-0.001223708979231686,0.018126598781194544,0.65,1,0.43,1,,0.54,[219],316.0,0.5,1.6881394789588972e+18,3.0,11.24,,,
1082,0.7668723911835065,5,18.45,,,1.6807248e+18,,,,,12.8,,,put,american,2024-07-19,100,27.0,,-0.3861289026729852,0.02127305315638127,-0.007765497462350223,0.09460796001883034,10.0,482,7.1,486,,8.55,[209],307.0,12.8,1.680712598109e+18,1.0,-5.87,,,
736,0.7674714597451561,3574,41.16,,,1.6881552e+18,,,,,1.11,,,call,american,2023-11-17,100,40.0,,0.2159383619987923,0.025661661481312263,-0.01286688904882155,0.05113576074756078,1.26,85,1.06,84,,1.16,[227],302.0,1.11,1.688154582866345e+18,1.0,16.84,,,
758,0.7675624807543822,0,21.675,,,,,,,,,,,put,american,2023-11-17,100,29.0,,-0.5507315607365619,0.03647278150091176,-0.014611004544551961,0.05525027889464763,7.65,75,7.0,253,,7.325,,,,,,-2.64,,,
952,0.7685492581577175,103,20.75,,,1.6860816e+18,,,,,8.9,,,put,american,2024-01-19,100,28.75,,-0.49628441528215167,0.0303635618451513,-0.011837611671164485,0.07405185311223965,8.35,68,7.65,372,,8.0,[227],312.0,8.9,1.686061731357e+18,20.0,-3.57,,,
367,0.7685707016338637,0,24.0,,,,,,,,,,,put,american,2023-07-28,100,30.5,,-0.8439320891076334,0.05077475834186511,-0.020574181276197704,0.018512760264197185,6.9,83,6.1,133,,6.5,,,,,,-0.32,,,
834,0.7687022763971962,50,20.325,,,1.6872912e+18,,,,,6.35,,,put,american,2023-12-15,100,26.25,,-0.4449330595907606,0.03236803828047972,-0.0132538606415865,0.06493306149650604,6.25,25,5.6,326,,5.925,[209],313.0,6.35,1.687279453075e+18,1.0,-4.0,,,
341,0.7691263249115547,0,17.4,,,,,,,,,,,put,american,2023-07-28,100,17.5,,-0.04373741943310861,0.018376730722009394,-0.00865383086456716,0.005519174617009598,0.17,126,0.03,160,,0.1,,,,,,-6.92,,,
118,0.7694512939248958,620,28.34,,,1.6881552e+18,,,,,0.35,,,call,american,2023-07-14,100,28.0,,0.18603429397393983,0.07667196407015832,-0.03737412412308769,0.013078895465311668,0.37,42,0.31,2,,0.34,[227],312.0,0.35,1.68815515717355e+18,2.0,4.02,,,
799,0.7698186343268892,15,43.75,,,1.6873776e+18,,,,,1.43,,,call,american,2023-12-15,100,42.5,,0.21626911976923271,0.023425753901429477,-0.01186287785055496,0.05761100913129422,1.39,10,1.11,52,,1.25,[227],309.0,1.43,1.687359777752e+18,1.0,19.43,,,
691,0.7706860168537789,6,21.775,,,1.6867728e+18,,,,,6.0,,,put,american,2023-10-20,100,28.0,,-0.5431815079486559,0.04026883027561573,-0.016750372034619054,0.05514978993255764,6.55,10,5.9,256,,6.225,[209],323.0,6.0,1.686750721193e+18,1.0,-2.55,,,
580,0.7711564166458474,172,32.445,,,1.6881552e+18,,,,,1.45,,,call,american,2023-09-15,100,31.0,,0.31131160168020056,0.04192252693710377,-0.02109685035464016,0.0433050543647672,1.56,149,1.33,126,,1.445,[209],303.0,1.45,1.688154341684159e+18,5.0,8.125,,,
743,0.7712807971147722,108,13.525,,,1.6881552e+18,,,,,0.49,,,put,american,2023-11-17,100,14.0,,-0.07441583700334571,0.012348882756537338,-0.005660877595218403,0.018520792859043334,0.55,56,0.4,207,,0.475,[209],322.0,0.49,1.6881340471329846e+18,3.0,-10.8,,,
692,0.7718600503223335,9,22.05,,,1.6863408e+18,,,,,8.55,,,put,american,2023-10-20,100,29.0,,-0.575814552483559,0.039811020024999755,-0.01637748247388415,0.049685531446640493,7.25,41,6.65,280,,6.95,[232],308.0,8.55,1.686337309135e+18,8.0,-2.27,,,
761,0.772086853276169,7,22.35,,,1.6802928e+18,,,,,13.12,,,put,american,2023-11-17,100,32.0,,-0.6300567238603346,0.03475673678757719,-0.013396082392387433,0.05765279775893159,10.0,8,9.3,271,,9.65,[232],300.0,13.12,1.680281230394e+18,2.0,-1.97,,,
144,0.7728653822720671,43,18.945,,,1.6881552e+18,,,,,0.1,,,put,american,2023-07-14,100,19.0,,-0.03625914849220735,0.022555203842191944,-0.010790414738306392,0.004023633744886906,0.07,26,0.04,128,,0.055,[209],307.0,0.1,1.688131801580395e+18,20.0,-5.37,,,
826,0.7729576672676476,560,15.075,,,1.6881552e+18,,,,,1.15,,,put,american,2023-12-15,100,16.25,,-0.14098203995635974,0.017989679146806842,-0.008115466569641325,0.03318889605270857,1.29,13,1.06,173,,1.175,[209],303.0,1.15,1.68815293450328e+18,5.0,-9.25,,,
1022,0.7734321387816732,24,17.2,,,1.6875504e+18,,,,,5.1,,,put,american,2024-04-19,100,22.0,,-0.29826335506158697,0.021236557641924832,-0.008714605550494442,0.07524851323249615,5.15,301,4.45,414,,4.8,[209],313.0,5.1,1.687548645125e+18,1.0,-7.12,,,
759,0.7738607587345302,25,21.875,,,1.6881552e+18,,,,,7.65,,,put,american,2023-11-17,100,30.0,,-0.5755279579733165,0.03566631075937475,-0.01431276953195431,0.05618080680516404,8.5,23,7.75,265,,8.125,[209],313.0,7.65,1.6881429728281812e+18,9.0,-2.45,,,
273,0.7740107742005039,0,24.025,,,,,,,,,,,put,american,2023-07-21,100,29.5,,-0.8414655381985319,0.05831022603282468,-0.024725097224774048,0.01594148128956096,5.85,222,5.1,351,,5.475,,,,,,-0.295,,,
473,0.7742452724875291,515,33.135,,,1.6881552e+18,,,,,0.6,,,call,american,2023-08-18,100,32.5,,0.18971714544930016,0.04012215836801659,-0.020068186652441592,0.027246351600740897,0.69,114,0.58,100,,0.635,[209],300.0,0.6,1.6881541253177592e+18,1.0,8.815,,,
75,0.77447451696579,1,24.275,,,1.6880688e+18,,,,,3.76,,,put,american,2023-07-07,100,28.5,,-0.9448012929549846,0.0501141083212786,-0.020587774185526746,0.0033147983324392878,4.7,63,3.75,85,,4.225,[232],312.0,3.76,1.688066844879641e+18,1.0,-0.045,,,
