,rank,watchlist,date_updated
776,10,88643,2022-12-15 00:00
777,25,88643,2022-12-15 01:00
778,6,88643,2022-12-15 02:00
779,7,88645,2022-12-15 03:00
780,5,88649,2022-12-15 04:00
781,5,88652,2022-12-15 05:00
782,5,88652,2022-12-15 06:00
783,9,88659,2022-12-15 07:00
784,13,88660,2022-12-15 08:00
785,29,88669,2022-12-15 15:00
786,13,88675,2022-12-15 16:00
787,25,88687,2022-12-15 19:00
788,20,88699,2022-12-16 07:00
789,22,88698,2022-12-16 08:00
790,6,88698,2022-12-16 13:00
791,27,88715,2022-12-16 18:00
792,15,88757,2022-12-19 04:00
793,18,88776,2022-12-20 07:00
794,29,88776,2022-12-20 08:00
795,10,88778,2022-12-20 13:00
796,17,88795,2022-12-21 06:00
797,7,88797,2022-12-21 07:00
798,24,88803,2022-12-21 08:00
799,20,88869,2022-12-22 19:00
800,6,88897,2022-12-23 06:00
801,8,88895,2022-12-23 07:00
802,5,88896,2022-12-23 08:00
803,6,88896,2022-12-23 09:00
804,8,89103,2023-01-03 05:00
805,25,89113,2023-01-03 16:00
806,6,89187,2023-01-06 08:00
807,4,89189,2023-01-06 09:00
808,5,89193,2023-01-06 10:00
809,7,89201,2023-01-06 11:00
810,9,89205,2023-01-06 12:00
811,7,89213,2023-01-06 17:00
812,11,89360,2023-01-12 11:00
813,18,89362,2023-01-12 12:00
814,16,89366,2023-01-12 14:00
815,15,89368,2023-01-12 16:00
816,26,89375,2023-01-12 19:00
817,11,89397,2023-01-13 04:00
818,16,89400,2023-01-13 05:00
819,17,89400,2023-01-13 06:00
820,27,89401,2023-01-13 07:00
821,16,89473,2023-01-17 05:00
822,16,89473,2023-01-17 07:00
823,19,89473,2023-01-17 08:00
824,20,89476,2023-01-17 09:00
825,15,89478,2023-01-17 10:00
826,26,89478,2023-01-17 11:00
827,15,89500,2023-01-18 02:00
828,13,89500,2023-01-18 03:00
829,24,89502,2023-01-18 04:00
830,9,89527,2023-01-18 17:00
831,13,89529,2023-01-18 18:00
832,8,89627,2023-01-23 05:00
833,16,89628,2023-01-23 06:00
834,7,89628,2023-01-23 07:00
835,8,89629,2023-01-23 08:00
836,28,89629,2023-01-23 09:00
837,25,89630,2023-01-23 16:00
838,9,89637,2023-01-23 17:00
839,19,89648,2023-01-24 02:00
840,10,89648,2023-01-24 03:00
841,3,89654,2023-01-24 04:00
842,2,89667,2023-01-24 05:00
843,1,89674,2023-01-24 06:00
844,1,89683,2023-01-24 07:00
845,3,89687,2023-01-24 08:00
846,3,89690,2023-01-24 09:00
847,4,89693,2023-01-24 10:00
848,12,89703,2023-01-24 11:00
849,25,89747,2023-01-25 18:00
850,13,89749,2023-01-25 19:00
851,12,89749,2023-01-25 20:00
852,28,89755,2023-01-25 22:00
853,15,89780,2023-01-26 14:00
854,13,89806,2023-01-27 07:00
855,8,89806,2023-01-27 09:00
856,8,89807,2023-01-27 10:00
857,5,89810,2023-01-27 11:00
858,12,89812,2023-01-27 12:00
859,12,89934,2023-02-01 02:00
860,20,89934,2023-02-01 03:00
861,10,89970,2023-02-01 20:00
862,18,89981,2023-02-01 21:00
863,15,89982,2023-02-01 22:00
864,14,89986,2023-02-01 23:00
865,24,89988,2023-02-02 00:00
866,25,89988,2023-02-02 01:00
867,17,89991,2023-02-02 02:00
868,16,89985,2023-02-02 03:00
869,29,89994,2023-02-02 20:00
870,24,89995,2023-02-02 21:00
871,17,90029,2023-02-03 15:00
872,28,90032,2023-02-03 19:00
873,7,90132,2023-02-07 13:00
874,5,90147,2023-02-07 19:00
875,23,90160,2023-02-07 22:00
876,24,90242,2023-02-10 13:00
877,26,90259,2023-02-11 12:00
878,14,90274,2023-02-12 09:00
879,2,90274,2023-02-12 10:00
880,1,90274,2023-02-12 11:00
881,13,90275,2023-02-12 12:00
882,29,90356,2023-02-16 21:00
883,27,90357,2023-02-17 00:00
884,18,90424,2023-02-21 18:00
885,26,90549,2023-02-27 16:00
886,18,90579,2023-03-01 17:00
887,12,90692,2023-03-07 09:00
888,25,90692,2023-03-07 10:00
889,8,90698,2023-03-07 16:00
890,20,90700,2023-03-07 17:00
891,26,90702,2023-03-07 18:00
892,5,90702,2023-03-07 20:00
893,19,90753,2023-03-09 21:00
894,29,90757,2023-03-09 22:00
895,22,90761,2023-03-09 23:00
896,21,90762,2023-03-10 00:00
897,14,90766,2023-03-10 01:00
898,23,90767,2023-03-10 02:00
899,6,90771,2023-03-10 04:00
900,6,90771,2023-03-10 05:00
901,6,90777,2023-03-10 06:00
902,5,90781,2023-03-10 07:00
903,10,90782,2023-03-10 08:00
904,25,90783,2023-03-10 09:00
905,21,90793,2023-03-10 19:00
906,17,90836,2023-03-13 01:00
907,24,90839,2023-03-13 02:00
908,29,90839,2023-03-13 03:00
909,29,90839,2023-03-13 04:00
910,23,90848,2023-03-13 13:00
911,6,90879,2023-03-14 13:00
912,27,90880,2023-03-14 15:00
913,10,90884,2023-03-14 18:00
914,18,90887,2023-03-15 03:00
915,21,90887,2023-03-15 04:00
916,21,90889,2023-03-15 12:00
917,5,90889,2023-03-15 13:00
918,14,90893,2023-03-15 14:00
919,17,90926,2023-03-16 17:00
920,9,91010,2023-03-20 05:00
921,9,91010,2023-03-20 06:00
922,11,91016,2023-03-20 07:00
923,10,91017,2023-03-20 08:00
924,11,91017,2023-03-20 09:00
925,28,91019,2023-03-20 15:00
926,11,91022,2023-03-20 16:00
927,11,91033,2023-03-20 20:00
928,12,91034,2023-03-21 02:00
929,14,91036,2023-03-21 03:00
930,27,91036,2023-03-21 10:00
931,10,91036,2023-03-21 11:00
932,14,91038,2023-03-21 12:00
933,14,91046,2023-03-22 01:00
934,8,91046,2023-03-22 02:00
935,6,91046,2023-03-22 03:00
936,9,91054,2023-03-22 04:00
937,9,91058,2023-03-22 05:00
938,7,91059,2023-03-22 10:00
939,5,91063,2023-03-22 11:00
940,7,91064,2023-03-22 12:00
941,12,91079,2023-03-22 18:00
942,11,91079,2023-03-22 19:00
943,12,91083,2023-03-22 20:00
944,13,91086,2023-03-22 21:00
945,18,91088,2023-03-22 22:00
946,17,91090,2023-03-23 03:00
947,13,91106,2023-03-23 19:00
948,22,91119,2023-03-24 09:00
949,19,91121,2023-03-24 10:00
950,23,91122,2023-03-24 11:00
951,18,91136,2023-03-24 17:00
952,22,91179,2023-03-27 12:00
953,25,91206,2023-03-28 11:00
954,29,91226,2023-03-29 10:00
955,12,91242,2023-03-30 18:00
956,12,91244,2023-03-31 02:00
957,5,91246,2023-03-31 03:00
958,6,91246,2023-03-31 04:00
959,11,91246,2023-03-31 05:00
960,13,91247,2023-03-31 06:00
961,14,91331,2023-04-06 09:00
962,24,91419,2023-04-12 14:00
963,16,91492,2023-04-17 01:00
964,19,91492,2023-04-17 02:00
965,16,91496,2023-04-17 03:00
966,28,91526,2023-04-18 07:00
967,10,91526,2023-04-18 08:00
968,13,91529,2023-04-18 09:00
969,5,91567,2023-04-20 19:00
970,25,91668,2023-04-28 15:00
971,24,91670,2023-04-28 17:00
972,13,91723,2023-05-02 06:00
973,10,91723,2023-05-02 07:00
974,19,91724,2023-05-02 15:00
975,19,91724,2023-05-02 16:00
976,9,91727,2023-05-02 17:00
977,6,91727,2023-05-02 18:00
978,13,91741,2023-05-02 20:00
979,15,91746,2023-05-02 21:00
980,4,91766,2023-05-03 19:00
981,7,91771,2023-05-03 20:00
982,13,91777,2023-05-03 21:00
983,13,91785,2023-05-03 22:00
984,22,91785,2023-05-03 23:00
985,26,91802,2023-05-04 16:00
986,28,91873,2023-05-10 14:00
987,14,91875,2023-05-10 18:00
988,10,91924,2023-05-15 02:00
989,8,91924,2023-05-15 03:00
990,5,91930,2023-05-15 04:00
991,3,91932,2023-05-15 05:00
992,5,91934,2023-05-15 06:00
993,26,91936,2023-05-15 07:00
994,6,91941,2023-05-15 18:00
995,8,91954,2023-05-16 00:00
996,8,91954,2023-05-16 01:00
997,18,91958,2023-05-16 12:00
998,24,91963,2023-05-17 00:00
999,15,91963,2023-05-17 01:00
1000,21,92057,2023-05-21 07:00
1001,27,92057,2023-05-21 08:00
1002,23,92101,2023-05-23 07:00
1003,13,92119,2023-05-24 09:00
1004,4,92119,2023-05-24 10:00
1005,17,92123,2023-05-24 11:00
1006,22,92123,2023-05-24 11:00
1007,21,92123,2023-05-24 11:00
1008,10,92123,2023-05-24 12:00
1009,25,92129,2023-05-24 14:00
1010,8,92136,2023-05-24 17:00
1011,19,92139,2023-05-25 01:00
1012,21,92139,2023-05-25 02:00
1013,11,92157,2023-05-26 13:00
1014,20,92231,2023-05-31 05:00
1015,13,92254,2023-06-01 16:00
1016,12,92254,2023-06-01 17:00
1017,18,92306,2023-06-05 11:00
1018,8,92306,2023-06-05 12:00
1019,4,92324,2023-06-06 05:00
1020,3,92326,2023-06-06 06:00
1021,2,92326,2023-06-06 07:00
1022,3,92329,2023-06-06 08:00
1023,5,92332,2023-06-06 09:00
1024,6,92335,2023-06-06 10:00
1025,22,92340,2023-06-06 20:00
1026,20,92350,2023-06-07 05:00
1027,25,92350,2023-06-07 06:00
1028,9,92350,2023-06-07 07:00
1029,24,92376,2023-06-09 01:00
1030,13,92376,2023-06-09 02:00
1031,11,92376,2023-06-09 08:00
1032,15,92376,2023-06-09 09:00
1033,21,92432,2023-06-12 02:00
1034,5,92432,2023-06-12 03:00
1035,3,92437,2023-06-12 04:00
1036,13,92442,2023-06-12 05:00
1037,22,92442,2023-06-12 06:00
1038,26,92446,2023-06-12 07:00
1039,13,92456,2023-06-12 19:00
1040,12,92456,2023-06-12 20:00
1041,11,92459,2023-06-12 21:00
1042,9,92459,2023-06-12 22:00
1043,9,92464,2023-06-12 23:00
1044,9,92467,2023-06-13 00:00
1045,9,92467,2023-06-13 01:00
1046,9,92470,2023-06-13 02:00
1047,6,92475,2023-06-13 08:00
1048,3,92474,2023-06-13 09:00
1049,3,92479,2023-06-13 10:00
1050,3,92479,2023-06-13 11:00
1051,2,92484,2023-06-13 12:00
1052,18,92494,2023-06-13 14:00
1053,16,92493,2023-06-13 17:00
1054,25,92492,2023-06-13 18:00
1055,7,92525,2023-06-14 19:00
1056,23,92530,2023-06-14 20:00
1057,11,92530,2023-06-14 21:00
1058,8,92531,2023-06-14 22:00
1059,15,92531,2023-06-14 23:00
1060,30,92533,2023-06-15 00:00
1061,20,92531,2023-06-15 01:00
1062,21,92531,2023-06-15 02:00
1063,21,92540,2023-06-15 10:00
1064,19,92540,2023-06-15 11:00
1065,23,92540,2023-06-15 12:00
1066,6,92546,2023-06-15 16:00
1067,11,92553,2023-06-15 17:00
1068,9,92561,2023-06-15 20:00
1069,12,92561,2023-06-15 21:00
1070,12,92558,2023-06-15 22:00
1071,12,92560,2023-06-15 23:00
1072,20,92566,2023-06-16 04:00
1073,12,92566,2023-06-16 05:00
1074,10,92572,2023-06-16 14:00
1075,18,92575,2023-06-16 15:00
