,rank,watchlist,date_updated
776,4,251152,2022-12-01 17:00
777,3,251155,2022-12-01 18:00
778,6,251170,2022-12-01 20:00
779,19,251178,2022-12-01 23:00
780,21,251193,2022-12-02 17:00
781,23,251246,2022-12-05 19:00
782,29,251253,2022-12-06 04:00
783,10,251253,2022-12-06 05:00
784,5,251253,2022-12-06 06:00
785,4,251253,2022-12-06 07:00
786,6,251252,2022-12-06 08:00
787,18,251252,2022-12-06 09:00
788,9,251252,2022-12-06 10:00
789,3,251274,2022-12-06 20:00
790,2,251280,2022-12-06 21:00
791,5,251281,2022-12-06 22:00
792,4,251289,2022-12-06 23:00
793,3,251289,2022-12-07 00:00
794,8,251295,2022-12-07 01:00
795,6,251295,2022-12-07 02:00
796,4,251303,2022-12-07 03:00
797,14,251303,2022-12-07 04:00
798,8,251306,2022-12-07 05:00
799,7,251309,2022-12-07 06:00
800,11,251326,2022-12-07 14:00
801,10,251341,2022-12-07 19:00
802,11,251356,2022-12-07 20:00
803,1,251366,2022-12-07 21:00
804,1,251398,2022-12-07 22:00
805,1,251408,2022-12-07 23:00
806,1,251414,2022-12-08 00:00
807,1,251424,2022-12-08 01:00
808,1,251430,2022-12-08 02:00
809,1,251433,2022-12-08 03:00
810,1,251441,2022-12-08 04:00
811,1,251448,2022-12-08 05:00
812,1,251448,2022-12-08 06:00
813,1,251448,2022-12-08 07:00
814,1,251449,2022-12-08 08:00
815,1,251450,2022-12-08 09:00
816,1,251448,2022-12-08 10:00
817,1,251450,2022-12-08 11:00
818,1,251451,2022-12-08 12:00
819,1,251458,2022-12-08 13:00
820,2,251463,2022-12-08 14:00
821,2,251466,2022-12-08 15:00
822,1,251479,2022-12-08 16:00
823,1,251485,2022-12-08 17:00
824,1,251485,2022-12-08 18:00
825,2,251485,2022-12-08 19:00
826,2,251489,2022-12-08 20:00
827,3,251493,2022-12-08 21:00
828,11,251495,2022-12-08 22:00
829,18,251495,2022-12-08 23:00
830,5,251494,2022-12-09 19:00
831,10,251512,2022-12-13 21:00
832,12,251510,2022-12-15 07:00
833,16,251538,2022-12-19 17:00
834,22,251554,2022-12-22 18:00
835,29,251557,2022-12-22 19:00
836,6,251613,2022-12-27 19:00
837,1,251617,2022-12-27 20:00
838,8,251628,2022-12-27 22:00
839,18,251633,2022-12-27 23:00
840,9,251652,2022-12-28 16:00
841,14,251680,2023-01-05 16:00
842,9,251680,2023-01-05 17:00
843,3,251690,2023-01-05 21:00
844,20,251718,2023-01-10 22:00
845,11,251738,2023-01-10 23:00
846,4,251742,2023-01-11 00:00
847,3,251751,2023-01-11 01:00
848,5,251754,2023-01-11 02:00
849,5,251755,2023-01-11 03:00
850,3,251760,2023-01-11 04:00
851,4,251766,2023-01-11 05:00
852,5,251773,2023-01-11 06:00
853,7,251772,2023-01-11 07:00
854,6,251772,2023-01-11 08:00
855,10,251777,2023-01-11 09:00
856,3,251779,2023-01-11 10:00
857,3,251776,2023-01-11 11:00
858,2,251776,2023-01-11 12:00
859,4,251782,2023-01-11 13:00
860,8,251790,2023-01-11 14:00
861,5,251795,2023-01-11 15:00
862,5,251818,2023-01-11 16:00
863,27,251824,2023-01-11 17:00
864,13,251868,2023-01-12 10:00
865,15,251872,2023-01-12 11:00
866,25,251872,2023-01-12 12:00
867,23,251900,2023-01-13 01:00
868,13,251904,2023-01-13 02:00
869,15,251905,2023-01-13 03:00
870,24,251909,2023-01-13 04:00
871,3,251906,2023-01-13 09:00
872,4,251907,2023-01-13 10:00
873,7,251910,2023-01-13 11:00
874,16,251913,2023-01-13 12:00
875,11,251918,2023-01-13 14:00
876,24,251962,2023-01-17 04:00
877,10,251963,2023-01-17 05:00
878,8,251968,2023-01-17 06:00
879,9,251968,2023-01-17 07:00
880,13,251969,2023-01-17 08:00
881,22,252007,2023-01-18 04:00
882,15,252005,2023-01-18 05:00
883,16,252004,2023-01-18 06:00
884,28,252003,2023-01-18 07:00
885,14,252002,2023-01-18 15:00
886,12,251997,2023-01-20 02:00
887,9,251998,2023-01-20 04:00
888,12,252000,2023-01-20 05:00
889,12,252001,2023-01-20 06:00
890,10,252001,2023-01-20 07:00
891,4,251997,2023-01-20 14:00
892,6,251996,2023-01-20 15:00
893,6,252010,2023-01-23 17:00
894,1,252015,2023-01-23 18:00
895,2,252031,2023-01-23 19:00
896,12,252036,2023-01-23 20:00
897,10,252043,2023-01-23 22:00
898,29,252045,2023-01-24 10:00
899,21,252044,2023-01-24 13:00
900,16,252055,2023-01-25 06:00
901,4,252035,2023-01-27 19:00
902,4,252046,2023-01-27 20:00
903,6,252059,2023-01-27 22:00
904,12,252058,2023-01-27 23:00
905,17,252129,2023-01-30 10:00
906,12,252134,2023-01-30 11:00
907,4,252133,2023-01-30 13:00
908,6,252134,2023-01-30 14:00
909,28,252133,2023-02-02 03:00
910,14,252133,2023-02-02 15:00
911,26,252174,2023-02-03 14:00
912,12,252233,2023-02-06 17:00
913,3,252256,2023-02-06 21:00
914,15,252262,2023-02-06 22:00
915,8,252262,2023-02-06 23:00
916,7,252262,2023-02-07 00:00
917,13,252267,2023-02-07 01:00
918,16,252268,2023-02-07 02:00
919,8,252269,2023-02-07 03:00
920,15,252274,2023-02-07 04:00
921,10,252274,2023-02-07 05:00
922,7,252276,2023-02-07 06:00
923,14,252280,2023-02-07 07:00
924,8,252283,2023-02-07 08:00
925,11,252288,2023-02-07 09:00
926,12,252281,2023-02-15 17:00
927,12,252285,2023-02-15 18:00
928,29,252320,2023-02-16 10:00
929,17,252321,2023-03-02 16:00
930,8,252316,2023-03-03 07:00
931,4,252316,2023-03-03 08:00
932,6,252316,2023-03-03 09:00
933,12,252317,2023-03-03 10:00
934,16,252350,2023-03-06 13:00
935,16,252358,2023-03-13 12:00
936,12,252345,2023-03-15 09:00
937,9,252346,2023-03-15 10:00
938,16,252346,2023-03-15 11:00
939,3,252343,2023-03-15 15:00
940,4,252352,2023-03-15 16:00
941,9,252359,2023-03-16 06:00
942,17,252362,2023-03-16 07:00
943,28,252362,2023-03-16 08:00
944,27,252362,2023-03-16 09:00
945,11,252355,2023-03-16 14:00
946,30,252342,2023-03-17 09:00
947,11,252361,2023-03-20 04:00
948,13,252362,2023-03-20 05:00
949,3,252375,2023-03-20 13:00
950,2,252379,2023-03-20 14:00
951,21,252383,2023-03-20 15:00
952,25,252388,2023-03-20 20:00
953,8,252398,2023-03-21 02:00
954,4,252395,2023-03-21 03:00
955,3,252398,2023-03-21 04:00
956,6,252399,2023-03-21 05:00
957,10,252403,2023-03-21 06:00
958,11,252403,2023-03-21 07:00
959,5,252430,2023-03-21 15:00
960,25,252438,2023-03-21 17:00
961,2,252450,2023-03-21 18:00
962,5,252462,2023-03-21 19:00
963,6,252476,2023-03-21 20:00
964,1,252853,2023-03-21 21:00
965,1,252853,2023-03-21 22:00
966,1,253031,2023-03-21 23:00
967,1,253174,2023-03-22 00:00
968,1,253260,2023-03-22 01:00
969,1,253338,2023-03-22 02:00
970,1,253272,2023-03-22 03:00
971,1,253335,2023-03-22 04:00
972,1,253370,2023-03-22 05:00
973,1,253397,2023-03-22 06:00
974,1,253413,2023-03-22 07:00
975,1,253437,2023-03-22 08:00
976,1,253443,2023-03-22 09:00
977,1,253479,2023-03-22 10:00
978,1,253522,2023-03-22 11:00
979,1,253563,2023-03-22 12:00
980,1,253659,2023-03-22 13:00
981,1,253788,2023-03-22 14:00
982,1,253938,2023-03-22 15:00
983,1,253989,2023-03-22 16:00
984,1,254040,2023-03-22 17:00
985,1,254052,2023-03-22 18:00
986,3,254084,2023-03-22 19:00
987,3,254107,2023-03-22 20:00
988,9,254110,2023-03-22 21:00
989,12,254210,2023-03-23 18:00
990,11,254200,2023-03-23 19:00
991,6,254195,2023-03-23 20:00
992,17,254007,2023-04-28 07:00
993,29,254008,2023-04-28 10:00
994,11,254009,2023-04-28 11:00
995,13,254009,2023-04-28 12:00
996,17,254004,2023-04-28 16:00
997,29,253981,2023-05-08 14:00
998,23,253909,2023-05-15 19:00
999,19,253905,2023-05-16 17:00
1000,16,253907,2023-05-17 14:00
1001,12,253904,2023-05-17 15:00
1002,2,253907,2023-05-17 16:00
1003,3,253907,2023-05-17 17:00
1004,1,253920,2023-05-22 17:00
1005,1,253920,2023-05-22 18:00
1006,2,253933,2023-05-22 19:00
1007,2,253952,2023-05-22 20:00
1008,1,253960,2023-05-22 21:00
1009,2,253960,2023-05-22 22:00
1010,1,253967,2023-05-22 23:00
1011,2,253971,2023-05-23 00:00
1012,2,253973,2023-05-23 01:00
1013,1,253965,2023-05-23 02:00
1014,1,253969,2023-05-23 03:00
1015,1,253969,2023-05-23 04:00
1016,3,253980,2023-05-23 05:00
1017,6,253985,2023-05-23 06:00
1018,7,253985,2023-05-23 07:00
1019,15,253985,2023-05-23 08:00
1020,16,253987,2023-05-23 13:00
1021,2,253984,2023-05-23 14:00
1022,7,253978,2023-05-23 15:00
1023,26,253974,2023-05-30 14:00
1024,10,253971,2023-05-30 20:00
1025,17,253980,2023-05-30 22:00
1026,11,253980,2023-05-30 23:00
1027,11,253979,2023-05-31 00:00
1028,12,254020,2023-06-05 08:00
1029,10,254015,2023-06-05 11:00
1030,10,254018,2023-06-05 12:00
1031,7,254014,2023-06-05 14:00
1032,11,254016,2023-06-05 15:00
1033,10,254022,2023-06-05 16:00
1034,13,254042,2023-06-05 17:00
1035,24,254052,2023-06-06 11:00
1036,16,254064,2023-06-06 15:00
1037,13,254107,2023-06-07 02:00
1038,14,254114,2023-06-07 03:00
1039,6,254117,2023-06-07 04:00
1040,6,254117,2023-06-07 05:00
1041,24,254118,2023-06-07 06:00
1042,14,254120,2023-06-07 07:00
1043,26,254122,2023-06-07 08:00
1044,10,254126,2023-06-07 10:00
1045,4,254135,2023-06-07 11:00
1046,4,254140,2023-06-07 12:00
1047,1,254150,2023-06-07 13:00
1048,2,254180,2023-06-07 14:00
1049,1,254210,2023-06-07 15:00
1050,1,254210,2023-06-07 16:00
1051,3,254226,2023-06-07 17:00
1052,3,254250,2023-06-07 18:00
1053,2,254250,2023-06-07 19:00
1054,2,254302,2023-06-07 20:00
1055,1,254369,2023-06-07 21:00
1056,1,254421,2023-06-07 23:00
1057,1,254433,2023-06-08 00:00
1058,1,254430,2023-06-08 01:00
1059,1,254441,2023-06-08 02:00
1060,1,254451,2023-06-08 03:00
1061,1,254460,2023-06-08 04:00
1062,1,254462,2023-06-08 05:00
1063,1,254462,2023-06-08 06:00
1064,1,254460,2023-06-08 07:00
1065,1,254466,2023-06-08 08:00
1066,1,254481,2023-06-08 09:00
1067,1,254483,2023-06-08 10:00
1068,1,254483,2023-06-08 11:00
1069,1,254496,2023-06-08 12:00
1070,1,254496,2023-06-08 13:00
1071,3,254528,2023-06-08 14:00
1072,4,254545,2023-06-08 15:00
1073,4,254537,2023-06-08 16:00
1074,7,254562,2023-06-08 17:00
1075,20,254562,2023-06-08 18:00
1076,8,254552,2023-06-08 19:00
1077,8,254575,2023-06-09 15:00
1078,30,254577,2023-06-13 13:00
1079,12,254586,2023-06-13 14:00
1080,18,254587,2023-06-13 15:00
1081,14,254590,2023-06-13 16:00
1082,1,254622,2023-06-13 17:00
1083,1,254622,2023-06-13 18:00
1084,23,254688,2023-06-15 16:00
